X[m], Y[m], Z[m], Power[dBm], Phase[deg], nCap, nAnalyticPath, nAfterFiltering, nDuplicateRemoved
-18.788, -32.78, 0, -60.235, 67.868, 52, 12, 12, 1
-18.788, -32.28, 0, -60.178, -151.66, 52, 12, 12, 1
-18.788, -31.78, 0, -60.12, -16.996, 52, 12, 12, 1
-18.788, -31.28, 0, -60.062, 111.76, 52, 12, 12, 1
-18.788, -30.78, 0, -60.003, -125.47, 52, 12, 12, 1
-18.788, -30.28, 0, -59.944, -8.8034, 52, 12, 12, 1
-18.788, -29.78, 0, -59.884, 101.68, 52, 12, 12, 1
-18.788, -29.28, 0, -59.825, -154.13, 52, 12, 12, 1
-18.788, -28.78, 0, -59.765, -56.332, 52, 12, 12, 1
-18.288, -34.28, 0, -60.366, -161.39, 52, 12, 12, 1
-18.288, -33.78, 0, -60.309, 1.0554, 52, 12, 12, 1
-18.288, -33.28, 0, -60.252, 157.98, 52, 12, 12, 1
-18.288, -32.78, 0, -60.194, -50.699, 52, 12, 12, 1
-18.288, -32.28, 0, -60.136, 94.925, 52, 12, 12, 1
-18.288, -31.78, 0, -60.078, -125.24, 52, 12, 12, 1
-18.288, -31.28, 0, -60.019, 8.7093, 52, 12, 12, 1
-18.288, -30.78, 0, -59.96, 136.68, 52, 12, 12, 1
-18.288, -30.28, 0, -59.901, -101.42, 52, 12, 12, 1
-18.288, -29.78, 0, -59.841, 14.301, 52, 12, 12, 1
-18.288, -29.28, 0, -59.781, 123.75, 52, 12, 12, 1
-18.288, -28.78, 0, -59.721, -133.17, 52, 12, 12, 1
-17.788, -34.28, 0, -60.326, 59.95, 52, 12, 12, 1
-17.788, -33.78, 0, -60.268, -132.49, 52, 12, 12, 1
-17.788, -33.28, 0, -60.21, 29.578, 52, 12, 12, 1
-17.788, -32.78, 0, -60.152, -173.94, 52, 12, 12, 1
-17.788, -32.28, 0, -60.094, -23.126, 52, 12, 12, 1
-17.788, -31.78, 0, -60.035, 121.92, 52, 12, 12, 1
-17.788, -31.28, 0, -59.976, -98.903, 52, 12, 12, 1
-17.788, -30.78, 0, -59.917, 34.318, 52, 12, 12, 1
-17.788, -30.28, 0, -59.857, 161.48, 52, 12, 12, 1
-17.788, -29.78, 0, -59.797, -77.507, 52, 12, 12, 1
-17.788, -29.28, 0, -59.737, 37.246, 52, 12, 12, 1
-17.788, -28.78, 0, -59.676, 145.64, 52, 12, 12, 1
-17.288, -34.28, 0, -60.285, -83.571, 52, 12, 12, 1
-17.288, -33.78, 0, -60.227, 89.14, 52, 12, 12, 1
-17.288, -33.28, 0, -60.169, -103.62, 52, 12, 12, 1
-17.288, -32.78, 0, -60.111, 58.07, 52, 12, 12, 1
-17.288, -32.28, 0, -60.052, -145.9, 52, 12, 12, 1
-17.288, -31.78, 0, -59.993, 4.3941, 52, 12, 12, 1
-17.288, -31.28, 0, -59.934, 148.84, 52, 12, 12, 1
-17.288, -30.78, 0, -59.874, -72.647, 52, 12, 12, 1
-17.288, -30.28, 0, -59.814, 59.828, 52, 12, 12, 1
-17.288, -29.78, 0, -59.754, -173.83, 52, 12, 12, 1
-17.288, -29.28, 0, -59.693, -53.734, 52, 12, 12, 1
-17.288, -28.78, 0, -59.632, 60.026, 52, 12, 12, 1
-16.788, -34.28, 0, -60.244, 127.96, 52, 12, 12, 1
-16.788, -33.78, 0, -60.186, -54.139, 52, 12, 12, 1
-16.788, -33.28, 0, -60.128, 118.32, 52, 12, 12, 1
-16.788, -32.78, 0, -60.069, -74.764, 52, 12, 12, 1
-16.788, -32.28, 0, -60.01, 86.531, 52, 12, 12, 1
-16.788, -31.78, 0, -59.951, -117.9, 52, 12, 12, 1
-16.788, -31.28, 0, -59.891, 31.86, 52, 12, 12, 1
-16.788, -30.78, 0, -59.831, 175.7, 52, 12, 12, 1
-16.788, -30.28, 0, -59.77, -46.475, 52, 12, 12, 1
-16.788, -29.78, 0, -59.71, 85.234, 52, 12, 12, 1
-16.788, -29.28, 0, -59.649, -149.27, 52, 12, 12, 1
-16.788, -28.78, 0, -59.587, -30.106, 52, 12, 12, 1
-20.49, -28.716, 0, -59.906, -160.58, 52, 12, 12, 1
-20.49, -28.216, 0, -59.846, -87.767, 52, 12, 12, 1
-20.49, -27.716, 0, -59.786, -21.591, 52, 12, 12, 1
-20.49, -27.216, 0, -59.726, 37.845, 52, 12, 12, 1
-20.49, -26.716, 0, -59.665, 90.442, 52, 12, 12, 1
-20.49, -26.216, 0, -59.604, 136.1, 52, 12, 12, 1
-20.49, -25.716, 0, -59.542, 174.7, 52, 12, 12, 1
-20.49, -25.216, 0, -59.48, -153.84, 52, 12, 12, 1
-20.49, -24.716, 0, -59.417, -129.63, 52, 12, 12, 1
-19.99, -28.716, 0, -59.862, 137.41, 52, 12, 12, 1
-19.99, -28.216, 0, -59.802, -144.65, 52, 12, 12, 1
-19.99, -27.716, 0, -59.742, -73.33, 52, 12, 12, 1
-19.99, -27.216, 0, -59.681, -8.7451, 52, 12, 12, 1
-19.99, -26.716, 0, -59.62, 49.005, 52, 12, 12, 1
-19.99, -26.216, 0, -59.559, 99.818, 52, 12, 12, 1
-19.99, -25.716, 0, -59.497, 143.59, 52, 12, 12, 1
-19.99, -25.216, 0, -59.434, -179.79, 52, 12, 12, 1
-19.99, -24.716, 0, -59.372, -150.42, 52, 12, 12, 1
-19.49, -28.716, 0, -59.818, 71.334, 52, 12, 12, 1
-19.49, -28.216, 0, -59.758, 154.46, 52, 12, 12, 1
-19.49, -27.716, 0, -59.698, -129.04, 52, 12, 12, 1
-19.49, -27.216, 0, -59.637, -59.256, 52, 12, 12, 1
-19.49, -26.716, 0, -59.575, 3.6986, 52, 12, 12, 1
-19.49, -26.216, 0, -59.514, 59.721, 52, 12, 12, 1
-19.49, -25.716, 0, -59.451, 108.71, 52, 12, 12, 1
-19.49, -25.216, 0, -59.389, 150.55, 52, 12, 12, 1
-19.49, -24.716, 0, -59.325, -174.87, 52, 12, 12, 1
-18.99, -28.716, 0, -59.775, 1.1198, 52, 12, 12, 1
-18.99, -28.216, 0, -59.714, 89.47, 52, 12, 12, 1
-18.99, -27.716, 0, -59.653, 171.21, 52, 12, 12, 1
-18.99, -27.216, 0, -59.592, -113.76, 52, 12, 12, 1
-18.99, -26.716, 0, -59.53, -45.557, 52, 12, 12, 1
-18.99, -26.216, 0, -59.468, 15.726, 52, 12, 12, 1
-18.99, -25.716, 0, -59.406, 69.977, 52, 12, 12, 1
-18.99, -25.216, 0, -59.343, 117.09, 52, 12, 12, 1
-18.99, -24.716, 0, -59.279, 156.95, 52, 12, 12, 1
-18.49, -28.716, 0, -59.731, -73.316, 52, 12, 12, 1
-18.49, -28.216, 0, -59.67, 20.305, 52, 12, 12, 1
-18.49, -27.716, 0, -59.609, 107.33, 52, 12, 12, 1
-18.49, -27.216, 0, -59.547, -172.35, 52, 12, 12, 1
-18.49, -26.716, 0, -59.485, -98.843, 52, 12, 12, 1
-18.49, -26.216, 0, -59.423, -32.249, 52, 12, 12, 1
-18.49, -25.716, 0, -59.36, 27.321, 52, 12, 12, 1
-18.49, -25.216, 0, -59.296, 79.755, 52, 12, 12, 1
-18.49, -24.716, 0, -59.232, 124.94, 52, 12, 12, 1
-17.99, -28.716, 0, -59.686, -152.06, 52, 12, 12, 1
-17.99, -28.216, 0, -59.625, -53.119, 52, 12, 12, 1
