X[m], Y[m], Z[m], Power[dBm], Phase[deg], nCap, nAnalyticPath, nAfterFiltering, nDuplicateRemoved
-16.788,-35.607,0,-54.383,-135.55,2142,209,209,4
-16.788,-35.107,0,-49.239,-90.395,2141,208,208,4
-16.788,-34.607,0,-50.786,-27.633,2141,208,208,4
-16.288,-40.107,0,-54.356,128.03,2140,221,221,7
-16.288,-39.607,0,-54.602,-114.76,2139,219,219,6
-16.288,-39.107,0,-53.507,-42.732,2139,219,219,6
-16.288,-38.607,0,-48.041,84.203,2139,213,213,6
-16.288,-38.107,0,-52.569,169.59,2139,213,213,6
-16.288,-37.607,0,-49.002,-134.96,2139,217,217,6
-16.288,-37.107,0,-49.568,-14.903,2139,209,209,5
-16.288,-36.607,0,-51.899,9.0907,2141,209,209,5
-16.288,-36.107,0,-51.816,90.212,2141,209,209,5
-16.288,-35.607,0,-52.095,-177.32,2141,209,209,5
-16.288,-35.107,0,-53.48,-173.1,2142,209,209,4
-16.288,-34.607,0,-49.696,-99.985,2141,208,208,4
-15.788,-40.107,0,-53.011,-55,2139,217,217,6
-15.788,-39.607,0,-50.588,97.848,2140,221,221,7
-15.788,-39.107,0,-54.027,-168.58,2139,219,219,6
-15.788,-38.607,0,-51.934,-73.257,2139,219,219,6
-15.788,-38.107,0,-52.794,76.596,2139,213,213,6
-15.788,-37.607,0,-59,114.55,2139,213,213,6
-15.788,-37.107,0,-52.01,-149.68,2139,209,209,5
-15.788,-36.607,0,-58.961,-3.9069,2139,217,217,6
-15.788,-36.107,0,-53.756,-20.61,2141,211,211,6
-15.788,-35.607,0,-57.385,64.96,2141,209,209,5
-15.788,-35.107,0,-65.777,-175.93,2142,210,210,5
-15.788,-34.607,0,-53.626,158.14,2141,208,208,4
-19.288,-34.28,0,-49.187,137.16,2143,212,212,6
-19.288,-33.78,0,-53.366,113.25,2141,210,210,5
-19.288,-33.28,0,-54.547,36.41,2145,208,208,4
-19.288,-32.78,0,-55.733,45.698,2145,208,208,4
-19.288,-32.28,0,-61.524,167.13,2147,208,208,4
-19.288,-31.78,0,-56.722,13.341,2147,212,212,5
-19.288,-31.28,0,-62.638,49.028,2147,214,214,6
-19.288,-30.78,0,-49.779,-3.3976,2147,212,212,5
-19.288,-30.28,0,-46.388,-106.16,2147,212,212,5
-19.288,-29.78,0,-48.645,125.74,2147,210,210,4
-19.288,-29.28,0,-55.17,-66.732,2147,212,212,5
-19.288,-28.78,0,-50.201,88.804,2139,216,216,6
-18.788,-34.28,0,-51.874,93.179,2141,208,208,4
-18.788,-33.78,0,-49.281,114.26,2141,210,210,5
-18.788,-33.28,0,-55.912,91.285,2141,210,210,5
-18.788,-32.78,0,-55.1,29.867,2145,208,208,4
-18.788,-32.28,0,-60.661,83.838,2151,208,208,4
-18.788,-31.78,0,-54.479,160.22,2147,208,208,4
-18.788,-31.28,0,-64.364,107.23,2147,212,212,5
-18.788,-30.78,0,-50.977,66.693,2147,212,212,5
-18.788,-30.28,0,-47.123,-27.03,2147,212,212,5
-18.788,-29.78,0,-48.49,-145.07,2147,210,210,4
-18.788,-29.28,0,-55.91,15.325,2147,212,212,5
-18.788,-28.78,0,-47.448,-169.6,2147,216,216,6
-18.288,-34.28,0,-53.114,102.43,2141,214,214,6
-18.288,-33.78,0,-50.427,94.27,2141,210,210,5
-18.288,-33.28,0,-49.973,108.84,2141,210,210,5
-18.288,-32.78,0,-61.06,52.778,2145,208,208,4
-18.288,-32.28,0,-57.196,29.458,2151,208,208,4
-18.288,-31.78,0,-56.867,139.55,2147,208,208,4
-18.288,-31.28,0,-61.678,100.44,2147,231,231,6
-18.288,-30.78,0,-55.149,98.513,2147,212,212,5
-18.288,-30.28,0,-47.666,29.284,2147,212,212,5
-18.288,-29.78,0,-47.403,-65.607,2147,210,210,4
-18.288,-29.28,0,-57.788,129.59,2147,210,210,4
-18.288,-28.78,0,-47.306,-84.352,2147,212,212,5
-17.788,-34.28,0,-49.784,99.064,2141,212,212,5
-17.788,-33.78,0,-52.866,75.806,2141,214,214,6
-17.788,-33.28,0,-49.023,87.642,2141,210,210,5
-17.788,-32.78,0,-51.587,98.554,2141,210,210,5
-17.788,-32.28,0,-59.735,17.642,2145,208,208,4
-17.788,-31.78,0,-61.729,49.409,2151,208,208,4
-17.788,-31.28,0,-50.74,150.36,2148,210,210,5
-17.788,-30.78,0,-54.521,152.32,2147,233,233,7
-17.788,-30.28,0,-47.649,84.401,2147,212,212,5
-17.788,-29.78,0,-45.807,2.819,2147,212,212,5
-17.788,-29.28,0,-54.091,-116.2,2147,210,210,4
-17.788,-28.78,0,-48.506,-2.5334,2147,212,212,5
-17.288,-34.28,0,-50.568,44.812,2141,212,212,5
-17.288,-33.78,0,-51.896,89.484,2141,212,212,5
-17.288,-33.28,0,-52.283,67.56,2141,214,214,6
-17.288,-32.78,0,-48.362,80.674,2141,210,210,5
-17.288,-32.28,0,-56.493,81.924,2145,208,208,4
-17.288,-31.78,0,-58.414,1.156,2151,208,208,4
-17.288,-31.28,0,-63.465,96.337,2147,210,210,5
-17.288,-30.78,0,-55.101,111.81,2147,233,233,7
-17.288,-30.28,0,-52.1,129.14,2147,212,212,5
-17.288,-29.78,0,-46.743,61.352,2147,212,212,5
-17.288,-29.28,0,-49.487,-36.272,2147,210,210,4
-17.288,-28.78,0,-52.419,80.661,2147,212,212,5
-16.788,-34.28,0,-55.462,-26.513,2141,208,208,4
-16.788,-33.78,0,-51.349,36.842,2141,212,212,5
-16.788,-33.28,0,-55.705,61.81,2141,214,214,6
-16.788,-32.78,0,-50.223,52.613,2141,214,214,6
-16.788,-32.28,0,-48.14,69.363,2141,214,214,6
-16.788,-31.78,0,-59.358,41.839,2145,208,208,4
-16.788,-31.28,0,-58.967,-3.8829,2151,208,208,4
-16.788,-30.78,0,-52.774,130.63,2147,210,210,5
-16.788,-30.28,0,-52.438,133.27,2147,231,231,6
-16.788,-29.78,0,-47.521,97.97,2147,212,212,5
-16.788,-29.28,0,-46.751,25.205,2147,210,210,4
-16.788,-28.78,0,-60.565,-139.4,2147,210,210,4
-20.49,-28.716,0,-50.353,-68.621,2139,191,191,4
-20.49,-28.216,0,-55.749,72.545,2139,164,164,3
-20.49,-27.716,0,-54.311,-99.033,2139,164,164,3
-20.49,-27.216,0,-57.962,55.169,2140,165,165,3
-20.49,-26.716,0,-56.611,142.51,2139,164,164,3
-20.49,-26.216,0,-53.529,-78.598,2139,177,177,5
-20.49,-25.716,0,-62.297,62.789,2140,178,178,5
-20.49,-25.216,0,-52.727,81.16,2140,181,181,6
-20.49,-24.716,0,-52.006,148.25,2139,211,211,7
-19.99,-28.716,0,-52.233,25.403,2139,216,216,6
-19.99,-28.216,0,-59.24,-75.508,2139,191,191,4
-19.99,-27.716,0,-54.505,-7.5546,2139,164,164,3
-19.99,-27.216,0,-56.073,160.69,2139,165,165,3
-19.99,-26.716,0,-59.619,-95.3,2139,164,164,3
-19.99,-26.216,0,-53.726,37.93,2139,177,177,5
-19.99,-25.716,0,-62.145,178.02,2139,177,177,5
-19.99,-25.216,0,-52.699,-144.72,2140,175,175,5
-19.99,-24.716,0,-49.352,-37.333,2139,211,211,7
-19.49,-28.716,0,-52.005,122.16,2139,216,216,6
-19.49,-28.216,0,-58.266,68.506,2139,195,195,5
-19.49,-27.716,0,-52.125,29.519,2139,191,191,4
-19.49,-27.216,0,-53.807,-93.404,2140,163,163,2
-19.49,-26.716,0,-58.875,38.419,2139,167,167,4
-19.49,-26.216,0,-55.928,142.87,2139,177,177,5
-19.49,-25.716,0,-55.815,-87.023,2139,177,177,5
-19.49,-25.216,0,-54.954,12.325,2140,175,175,5
-19.49,-24.716,0,-51.226,112.48,2139,209,209,6
-18.99,-28.716,0,-50.86,-146.13,2147,218,218,7
-18.99,-28.216,0,-56.219,-96.038,2139,216,216,6
-18.99,-27.716,0,-50.66,138.12,2139,195,195,5
-18.99,-27.216,0,-47.962,9.0625,2139,191,191,4
-18.99,-26.716,0,-51.491,-135.31,2140,189,189,3
-18.99,-26.216,0,-62.503,-112.15,2139,174,174,5
-18.99,-25.716,0,-52.547,30.888,2139,177,177,5
-18.99,-25.216,0,-55.835,-164.97,2139,177,177,5
-18.99,-24.716,0,-61.685,-99.967,2140,212,212,7
-18.49,-28.716,0,-49.801,-62.689,2147,212,212,5
-18.49,-28.216,0,-56.838,32.192,2139,218,218,7
-18.49,-27.716,0,-52.25,-102.61,2139,195,195,5
-18.49,-27.216,0,-49.213,119.87,2139,191,191,4
-18.49,-26.716,0,-54.226,-21.788,2140,190,190,3
-18.49,-26.216,0,-54.083,-42.641,2139,194,194,5
-18.49,-25.716,0,-53.918,157.21,2139,180,180,6
-18.49,-25.216,0,-57.725,-49.472,2139,177,177,5
-18.49,-24.716,0,-61.463,-106.32,2140,212,212,7
-17.99,-28.716,0,-49.02,21.521,2147,212,212,5
-17.99,-28.216,0,-54.779,149.81,2139,212,212,5
-17.99,-27.716,0,-51.064,2.8915,2139,195,195,5
-17.99,-27.216,0,-50.531,-133.67,2139,197,197,6
-17.99,-26.716,0,-59.677,86.919,2139,189,189,3
-17.99,-26.216,0,-53.039,109.03,2139,191,191,4
-17.99,-25.716,0,-49.323,-59.063,2139,207,207,7
-17.99,-25.216,0,-55.731,27.093,2139,177,177,5
-17.99,-24.716,0,-55.445,149.82,2140,181,181,6
-17.49,-28.716,0,-47.863,106.78,2147,212,212,5
-17.49,-28.216,0,-54.373,-106.7,2139,212,212,5
-17.49,-27.716,0,-48.147,79.515,2139,216,216,6
-17.49,-27.216,0,-49.471,-22.238,2139,195,195,5
-17.49,-26.716,0,-62.696,-145.73,2139,197,197,6
-17.49,-26.216,0,-50.855,-126.13,2140,189,189,3
-17.49,-25.716,0,-51.081,86.286,2139,201,201,6
-17.49,-25.216,0,-55.955,39.355,2139,211,211,8
-17.49,-24.716,0,-52.487,-68.058,2139,180,180,6
-16.99,-28.716,0,-46.518,-171.19,2147,210,210,4
-16.99,-28.216,0,-55.359,5.5166,2147,212,212,5
-16.99,-27.716,0,-46.92,171.49,2140,212,212,5
-16.99,-27.216,0,-49.064,69.754,2139,195,195,5
-16.99,-26.716,0,-57.765,-11.463,2139,195,195,5
-16.99,-26.216,0,-50.696,-15.886,2139,195,195,5
-16.99,-25.716,0,-48.927,-172.88,2139,200,200,6
-16.99,-25.216,0,-60.425,-177.98,2139,207,207,7
-16.99,-24.716,0,-47.555,31.482,2139,200,200,6
-16.5,-27.677,0,-45.49,-72.333,2139,212,212,5
-16.5,-27.177,0,-49.879,165.98,2139,212,212,5
-16.5,-26.677,0,-61.07,142.37,2139,195,195,5
-16,-27.677,0,-47.401,2.8013,2139,212,212,5
-16,-27.177,0,-45.872,-118.98,2139,212,212,5
-16,-26.677,0,-54.636,178.08,2139,191,191,4
-15.5,-27.677,0,-54.349,91.217,2147,212,212,5
-15.5,-27.177,0,-44.426,-47.873,2139,212,212,5
-15.5,-26.677,0,-49.582,-126.57,2140,191,191,4
-19.306,-24.477,0,-49.255,22.333,2139,209,209,6
-19.306,-23.977,0,-61.184,-18.997,2139,222,222,8
-19.306,-23.477,0,-44.483,123.15,2140,227,227,8
-19.306,-22.977,0,-52.145,-101.47,2141,225,225,7
-19.306,-22.477,0,-51.75,91.383,2142,225,225,7
-19.306,-21.977,0,-54.355,134.54,2142,234,234,8
-19.306,-21.477,0,-48.815,147.4,2141,205,205,8
-19.306,-20.977,0,-58.31,85.356,2142,179,179,5
-19.306,-20.477,0,-52.085,-0.12806,2141,177,177,4
-19.306,-19.977,0,-50.864,-61.043,2141,177,177,4
-19.306,-19.477,0,-53.847,-159.99,2140,177,177,4
-19.306,-18.977,0,-75.258,-179.61,2141,207,207,5
-19.306,-18.477,0,-62.325,-29.341,2140,207,207,5
-19.306,-17.977,0,-58.299,-149.57,2140,202,202,5
-19.306,-17.477,0,-57.283,53.106,2140,196,196,4
-19.306,-16.977,0,-55.776,-165.72,2142,196,196,4
-19.306,-16.477,0,-52.178,-17.458,2142,192,192,4
-18.806,-24.477,0,-49.995,175.92,2139,209,209,6
-18.806,-23.977,0,-56.129,-174.05,2139,224,224,9
-18.806,-23.477,0,-45.543,-61.668,2140,227,227,8
-18.806,-22.977,0,-53.057,113.57,2141,225,225,7
-18.806,-22.477,0,-47.105,-86.694,2142,225,225,7
-18.806,-21.977,0,-55.192,-23.946,2142,234,234,8
-18.806,-21.477,0,-48.632,-28.608,2141,205,205,8
-18.806,-20.977,0,-58.657,-92.697,2142,177,177,4
-18.806,-20.477,0,-52.008,-172.76,2141,177,177,4
-18.806,-19.977,0,-51.544,124.36,2140,177,177,4
-18.806,-19.477,0,-52.79,23.581,2140,173,173,3
-18.806,-18.977,0,-69.741,166.71,2144,210,210,6
-18.806,-18.477,0,-66.871,131.53,2140,207,207,5
-18.806,-17.977,0,-58.905,47.206,2140,209,209,5
-18.806,-17.477,0,-56.637,-102.86,2143,196,196,4
-18.806,-16.977,0,-53.707,37.889,2143,198,198,5
-18.806,-16.477,0,-50.949,-170.48,2142,196,196,4
-18.306,-24.477,0,-56.879,-27.82,2140,210,210,6
-18.306,-23.977,0,-52.184,8.594,2139,222,222,8
-18.306,-23.477,0,-49.646,138.12,2140,227,227,8
-18.306,-22.977,0,-51.909,-0.037906,2141,225,225,7
-18.306,-22.477,0,-46.678,100.37,2142,226,226,8
-18.306,-21.977,0,-53.609,156.02,2141,234,234,8
-18.306,-21.477,0,-53.268,163.44,2141,205,205,8
-18.306,-20.977,0,-66.66,-140.21,2142,199,199,6
-18.306,-20.477,0,-52.216,16.703,2141,177,177,4
-18.306,-19.977,0,-52.626,-53.024,2140,177,177,4
-18.306,-19.477,0,-52.128,-149.05,2140,173,173,3
-18.306,-18.977,0,-66.211,-15.367,2141,207,207,5
-18.306,-18.477,0,-66.252,-91.613,2140,207,207,5
-18.306,-17.977,0,-65.867,-141.53,2140,205,205,5
-18.306,-17.477,0,-55.809,98.864,2142,196,196,4
-18.306,-16.977,0,-51.966,-110.4,2143,196,196,4
-18.306,-16.477,0,-49.768,28.163,2143,196,196,4
-17.806,-24.477,0,-69.763,-107.4,2140,212,212,7
-17.806,-23.977,0,-51.634,154.72,2139,222,222,8
-17.806,-23.477,0,-51.923,-19.321,2140,216,216,7
-17.806,-22.977,0,-45.679,-159.25,2141,227,227,8
-17.806,-22.477,0,-47.893,-64.09,2141,225,225,7
-17.806,-21.977,0,-60.048,-51.072,2142,227,227,8
-17.806,-21.477,0,-56.678,61.56,2142,209,209,9
-17.806,-20.977,0,-62.192,-126.43,2142,205,205,8
-17.806,-20.477,0,-52.653,-152.95,2141,177,177,4
-17.806,-19.977,0,-54.578,132.24,2140,181,181,5
-17.806,-19.477,0,-51.637,36.479,2140,173,173,3
-17.806,-18.977,0,-62.192,-155.05,2141,207,207,5
-17.806,-18.477,0,-62.269,76.899,2140,207,207,5
-17.806,-17.977,0,-59.603,71.435,2140,203,203,4
-17.806,-17.477,0,-55.03,-82.464,2142,202,202,5
-17.806,-16.977,0,-51.592,88.21,2143,196,196,4
-17.806,-16.477,0,-48.85,-134.4,2142,196,196,4
-17.306,-24.477,0,-59.745,146.82,2140,212,212,7
-17.306,-23.977,0,-54.942,-84.591,2139,220,220,7
-17.306,-23.477,0,-57.891,-152.57,2140,214,214,6
-17.306,-22.977,0,-44.068,18.54,2141,227,227,8
-17.306,-22.477,0,-47.298,129.57,2141,227,227,8
-17.306,-21.977,0,-58.634,6.3682,2142,227,227,8
-17.306,-21.477,0,-56.791,-81.611,2142,209,209,9
-17.306,-20.977,0,-51.861,29.199,2141,205,205,8
-17.306,-20.477,0,-53.311,36.453,2142,177,177,4
-17.306,-19.977,0,-54.123,-51.151,2140,181,181,5
-17.306,-19.477,0,-51.356,-139.27,2140,173,173,3
-17.306,-18.977,0,-58.056,57.174,2141,207,207,5
-17.306,-18.477,0,-59.694,-96.672,2140,207,207,5
-17.306,-17.977,0,-61.247,-105.43,2142,203,203,4
-17.306,-17.477,0,-54.355,117.2,2142,202,202,5
-17.306,-16.977,0,-51.178,-72.603,2144,196,196,4
-17.306,-16.477,0,-48.192,62.293,2142,196,196,4
-16.806,-24.477,0,-47.462,35.767,2139,210,210,8
-16.806,-23.977,0,-56.283,43.374,2140,221,221,7
-16.806,-23.477,0,-50.638,88.01,2140,214,214,6
-16.806,-22.977,0,-44.985,-145.64,2141,227,227,8
-16.806,-22.477,0,-52.878,-46.368,2141,227,227,8
-16.806,-21.977,0,-53.659,160.86,2142,227,227,8
-16.806,-21.477,0,-53.782,178.46,2141,207,207,8
-16.806,-20.977,0,-49.921,-155.55,2141,205,205,8
-16.806,-20.477,0,-54.625,-120.21,2142,181,181,5
-16.806,-19.977,0,-55.115,117.69,2140,177,177,4
-16.806,-19.477,0,-51.298,44.221,2140,173,173,3
-16.806,-18.977,0,-53.37,-102.05,2141,203,203,4
-16.806,-18.477,0,-58.255,97.564,2140,207,207,5
-16.806,-17.977,0,-65.596,51.528,2142,207,207,5
-16.806,-17.477,0,-53.708,-44.525,2142,209,209,5
-16.806,-16.977,0,-50.682,126.59,2143,196,196,4
-16.806,-16.477,0,-47.627,-96.735,2142,198,198,5
-20.405,-16.308,0,-47.792,50.968,2142,192,192,4
-20.405,-15.808,0,-48.677,163.29,2142,200,200,5
-20.405,-15.308,0,-52.203,-82.249,2142,178,178,5
-20.405,-14.808,0,-54.055,16.291,2142,178,178,5
-20.405,-14.308,0,-55.089,59.549,2141,171,171,4
-20.405,-13.808,0,-52.133,84.088,2140,196,196,6
-19.905,-16.308,0,-47.531,-109.66,2142,192,192,4
-19.905,-15.808,0,-54.625,2.9417,2142,170,170,4
-19.905,-15.308,0,-51.709,128.01,2142,178,178,5
-19.905,-14.808,0,-53.473,-134.12,2142,178,178,5
-19.905,-14.308,0,-55.727,-88.933,2140,171,171,4
-19.905,-13.808,0,-53.141,25.936,2140,198,198,7
-19.405,-16.308,0,-47.439,88.777,2142,192,192,4
-19.405,-15.808,0,-54.995,-149.18,2142,170,170,4
-19.405,-15.308,0,-51.538,-9.6525,2142,180,180,6
-19.405,-14.808,0,-53.143,75.059,2142,178,178,5
-19.405,-14.308,0,-57.937,52.704,2140,181,181,5
-19.405,-13.808,0,-47.348,-139.8,2140,200,200,8
-18.905,-16.308,0,-47.564,-73.515,2142,192,192,4
-18.905,-15.808,0,-55.266,60.629,2142,170,170,4
-18.905,-15.308,0,-50.777,-163.28,2142,180,180,6
-18.905,-14.808,0,-53.017,-75.139,2142,178,178,5
-18.905,-14.308,0,-57.599,55.691,2142,182,182,6
-18.905,-13.808,0,-47.337,43.112,2140,200,200,8
-18.405,-16.308,0,-47.941,123.72,2142,192,192,4
-18.405,-15.808,0,-55.221,-88.649,2142,170,170,4
-18.405,-15.308,0,-53.85,30.014,2142,170,170,4
-18.405,-14.808,0,-52.963,135.98,2142,178,178,5
-18.405,-14.308,0,-50.09,-133.36,2142,182,182,6
-18.405,-13.808,0,-53.589,-106.69,2140,202,202,9
-17.905,-16.308,0,-49.075,-35.916,2142,196,196,4
-17.905,-15.808,0,-54.832,121.06,2142,170,170,4
-17.905,-15.308,0,-53.617,-123.45,2142,170,170,4
-17.905,-14.808,0,-55.342,36.822,2142,188,188,6
-17.905,-14.308,0,-49.687,36.663,2142,184,184,7
-17.905,-13.808,0,-49.189,152.39,2140,199,199,8
-17.405,-16.308,0,-52.521,-160.23,2143,166,166,3
-17.405,-15.808,0,-54.298,-31.563,2142,170,170,4
-17.405,-15.308,0,-53.679,83.278,2142,170,170,4
-17.405,-14.808,0,-48.727,-139.34,2142,190,190,7
-17.405,-14.308,0,-60.487,-148.88,2142,186,186,8
-17.405,-13.808,0,-42.081,-19.019,2140,248,248,10
-16.905,-16.308,0,-52.187,42.905,2142,166,166,3
-16.905,-15.808,0,-52.129,-168.88,2142,164,164,4
-16.905,-15.308,0,-53.873,-63.962,2142,172,172,5
-16.905,-14.808,0,-47.406,35.633,2142,190,190,7
-16.905,-14.308,0,-54.277,179.64,2142,184,184,7
-16.905,-13.808,0,-43.577,137.03,2140,248,248,10
-19.321,-13.716,0,-47.565,32.232,2140,198,198,7
-19.321,-13.216,0,-59.941,97.466,2142,203,203,11
