X[m], Y[m], Z[m], Power[dBm], Phase[deg], nCap, nAnalyticPath, nAfterFiltering, nDuplicateRemoved
-17.788, -40.107, 0, -35.103, 133.98, 4452, 1457, 1457, 19
-17.788, -39.607, 0, -47.963, 101.14, 4462, 1372, 1372, 19
-17.788, -39.107, 0, -37.691, 97.905, 4454, 1278, 1278, 20
-17.788, -38.607, 0, -35.592, -28.896, 4455, 1372, 1372, 18
-17.788, -38.107, 0, -43.482, -163.95, 4454, 1379, 1379, 17
-17.788, -37.607, 0, -45.2, 110.01, 4454, 1340, 1340, 15
-17.788, -37.107, 0, -37.589, -24.117, 4454, 1250, 1250, 17
-17.788, -36.607, 0, -47.582, -154.33, 4454, 1246, 1246, 17
-17.788, -36.107, 0, -53.427, -24.091, 4454, 885, 885, 19
-17.788, -35.607, 0, -45.3, 163.06, 4454, 859, 859, 15
-17.788, -35.107, 0, -39.383, 53.26, 4454, 864, 864, 15
-17.788, -34.607, 0, -40.243, -6.1085, 4454, 864, 864, 16
-17.288, -40.107, 0, -27.726, 55.86, 4452, 1516, 1516, 25
-17.288, -39.607, 0, -41.71, -132.77, 4454, 1214, 1214, 18
-17.288, -39.107, 0, -32.802, -56.034, 4454, 1387, 1387, 19
-17.288, -38.607, 0, -30.551, 130.15, 4454, 1391, 1391, 20
-17.288, -38.107, 0, -31.34, -44.346, 4454, 1393, 1393, 17
-17.288, -37.607, 0, -32.714, 70.26, 4455, 1047, 1047, 18
-17.288, -37.107, 0, -48.861, -179.51, 4454, 879, 879, 19
-17.288, -36.607, 0, -41.145, 175.94, 4454, 983, 983, 21
-17.288, -36.107, 0, -39.49, 137.57, 4454, 938, 938, 21
-17.288, -35.607, 0, -36.532, -0.82915, 4454, 948, 948, 25
-17.288, -35.107, 0, -38.648, 44.066, 4454, 889, 889, 18
-17.288, -34.607, 0, -36.009, -125.86, 4454, 816, 816, 18
-16.788, -40.107, 0, -30.773, 146.92, 4453, 1468, 1468, 20
-16.788, -39.607, 0, -39.203, -5.3298, 4456, 1297, 1297, 20
-16.788, -39.107, 0, -33.036, 139.89, 4455, 1075, 1075, 25
-16.788, -38.607, 0, -29.966, -57.982, 4454, 1094, 1094, 27
-16.788, -38.107, 0, -30.396, 117.82, 4454, 1109, 1109, 30
-16.788, -37.607, 0, -35.507, -115.71, 4454, 1127, 1127, 28
-16.788, -37.107, 0, -31.393, 71.921, 4454, 1117, 1117, 25
-16.788, -36.607, 0, -48.78, 113.02, 4454, 1033, 1033, 25
-16.788, -36.107, 0, -34.141, -16.328, 4454, 1043, 1043, 27
-16.788, -35.607, 0, -36.291, -167.93, 4454, 1025, 1025, 26
-16.788, -35.107, 0, -38.988, -6.161, 4456, 942, 942, 25
-16.788, -34.607, 0, -40.091, 70.758, 4455, 906, 906, 22
-16.288, -40.107, 0, -37.657, 66.689, 4450, 831, 831, 17
-16.288, -39.607, 0, -40.333, -9.8783, 4452, 1047, 1047, 23
-16.288, -39.107, 0, -30.669, 133.97, 4452, 1047, 1047, 21
-16.288, -38.607, 0, -36.923, -23.37, 4452, 1047, 1047, 21
-16.288, -38.107, 0, -33.617, 166.99, 4452, 1043, 1043, 22
-16.288, -37.607, 0, -34.055, 38.322, 4452, 1022, 1022, 16
-16.288, -37.107, 0, -39.113, -92.531, 4452, 1073, 1073, 18
-16.288, -36.607, 0, -47.857, 3.1514, 4453, 1070, 1070, 19
-16.288, -36.107, 0, -36.293, 153.65, 4452, 990, 990, 20
-16.288, -35.607, 0, -39.45, -27.819, 4452, 1045, 1045, 24
-16.288, -35.107, 0, -37.413, -179.5, 4452, 997, 997, 30
-16.288, -34.607, 0, -42.842, -70.817, 4453, 1025, 1025, 31
-15.788, -40.107, 0, -39.315, -65.051, 4450, 832, 832, 18
-15.788, -39.607, 0, -33.752, 156.44, 4452, 1042, 1042, 22
-15.788, -39.107, 0, -30.478, 101.63, 4453, 1096, 1096, 25
-15.788, -38.607, 0, -34.864, -3.6152, 4452, 1085, 1085, 20
-15.788, -38.107, 0, -43.846, -67.626, 4458, 1098, 1098, 22
-15.788, -37.607, 0, -40.042, -35.382, 4452, 1071, 1071, 23
-15.788, -37.107, 0, -38.845, -159.65, 4452, 1066, 1066, 21
-15.788, -36.607, 0, -32.93, 35.71, 4452, 1081, 1081, 22
-15.788, -36.107, 0, -33.353, -116.08, 4452, 1026, 1026, 24
-15.788, -35.607, 0, -30.556, 83.796, 4452, 964, 964, 26
-15.788, -35.107, 0, -29.4, -86.092, 4452, 1097, 1097, 31
-15.788, -34.607, 0, -32.877, 100.2, 4452, 1183, 1183, 36
-19.288, -34.28, 0, -51.548, 28.398, 4451, 1210, 1210, 17
-19.288, -33.78, 0, -55.402, -87.884, 4447, 1209, 1209, 18
-19.288, -33.28, 0, -49.948, -174.4, 4444, 1241, 1241, 19
-19.288, -32.78, 0, -51.899, 74.077, 4444, 1238, 1238, 18
-19.288, -32.28, 0, -52.448, -171.44, 4446, 1314, 1314, 19
-19.288, -31.78, 0, -47.221, 29.195, 4447, 1306, 1306, 19
-19.288, -31.28, 0, -53.552, -153.21, 4448, 459, 459, 16
-19.288, -30.78, 0, -56.288, -51.553, 4446, 457, 457, 16
-19.288, -30.28, 0, -50.659, 115.02, 4446, 453, 453, 14
-19.288, -29.78, 0, -51.22, -39.662, 4446, 558, 558, 17
-19.288, -29.28, 0, -57.311, 27.88, 4446, 351, 351, 18
-19.288, -28.78, 0, -47.331, 161.89, 4448, 339, 339, 15
-18.788, -34.28, 0, -43.59, 132.11, 4453, 1296, 1296, 19
-18.788, -33.78, 0, -51.764, -62.46, 4449, 1214, 1214, 17
-18.788, -33.28, 0, -43.378, -172.33, 4450, 1202, 1202, 18
-18.788, -32.78, 0, -42.244, 71.451, 4447, 778, 778, 17
-18.788, -32.28, 0, -38.772, -31.445, 4446, 903, 903, 21
-18.788, -31.78, 0, -44.641, -134.1, 4448, 890, 890, 19
-18.788, -31.28, 0, -43.884, 138.8, 4448, 880, 880, 19
-18.788, -30.78, 0, -45.884, -43.463, 4450, 974, 974, 19
-18.788, -30.28, 0, -50.914, 133.74, 4448, 979, 979, 18
-18.788, -29.78, 0, -43.709, 133.69, 4449, 441, 441, 15
-18.788, -29.28, 0, -46.132, 1.7374, 4448, 460, 460, 17
-18.788, -28.78, 0, -46.854, -140.02, 4450, 474, 474, 20
-18.288, -34.28, 0, -46.884, 158.82, 4453, 869, 869, 18
-18.288, -33.78, 0, -42.51, 85.404, 4449, 785, 785, 16
-18.288, -33.28, 0, -44.987, -23.019, 4449, 788, 788, 17
-18.288, -32.78, 0, -42.835, -71.498, 4446, 883, 883, 21
-18.288, -32.28, 0, -39.663, 169.14, 4446, 858, 858, 17
-18.288, -31.78, 0, -40.773, 44.161, 4447, 895, 895, 18
-18.288, -31.28, 0, -41.641, -34.783, 4449, 1010, 1010, 22
-18.288, -30.78, 0, -43.163, -176.28, 4451, 1014, 1014, 23
-18.288, -30.28, 0, -49.079, 65.89, 4448, 868, 868, 18
-18.288, -29.78, 0, -45.318, -106.52, 4449, 871, 871, 18
-18.288, -29.28, 0, -37.358, 129.88, 4448, 876, 876, 19
-18.288, -28.78, 0, -38.187, -1.3067, 4448, 878, 878, 19
-17.788, -34.28, 0, -41.935, -10.919, 4454, 806, 806, 16
-17.788, -33.78, 0, -39.231, -91.146, 4450, 808, 808, 17
-17.788, -33.28, 0, -39.736, 149.75, 4450, 900, 900, 18
-17.788, -32.78, 0, -48.934, 78.684, 4451, 905, 905, 20
-17.788, -32.28, 0, -49.811, -81.302, 4447, 995, 995, 24
-17.788, -31.78, 0, -49.213, -123.76, 4448, 992, 992, 23
-17.788, -31.28, 0, -49.766, 99.065, 4447, 845, 845, 20
-17.788, -30.78, 0, -54.922, 115.55, 4450, 881, 881, 22
-17.788, -30.28, 0, -44.636, 81.731, 4449, 888, 888, 22
-17.788, -29.78, 0, -41.633, -51.265, 4449, 897, 897, 22
-17.788, -29.28, 0, -47.371, 138.36, 4449, 899, 899, 23
-17.788, -28.78, 0, -44.698, -53.636, 4449, 917, 917, 28
-17.288, -34.28, 0, -36.8, 128.31, 4454, 811, 811, 18
-17.288, -33.78, 0, -40.072, -22.236, 4451, 810, 810, 19
-17.288, -33.28, 0, -42.299, 8.0237, 4450, 906, 906, 22
-17.288, -32.78, 0, -36.306, -151.04, 4450, 991, 991, 22
-17.288, -32.28, 0, -39.829, 31.365, 4447, 995, 995, 23
-17.288, -31.78, 0, -44.082, 160.41, 4447, 877, 877, 23
-17.288, -31.28, 0, -46.749, 91.757, 4447, 888, 888, 24
-17.288, -30.78, 0, -41.997, -20.624, 4448, 899, 899, 28
-17.288, -30.28, 0, -45.214, -170.86, 4450, 885, 885, 27
-17.288, -29.78, 0, -39.322, 24.82, 4449, 914, 914, 26
-17.288, -29.28, 0, -41.461, -105.04, 4449, 914, 914, 26
-17.288, -28.78, 0, -58.309, 34.222, 4449, 899, 899, 24
-16.788, -34.28, 0, -37.332, 4.4303, 4455, 902, 902, 23
-16.788, -33.78, 0, -34.506, 162.25, 4452, 1074, 1074, 27
-16.788, -33.28, 0, -35.568, -10.946, 4451, 1085, 1085, 29
-16.788, -32.78, 0, -41.943, 100.6, 4451, 1091, 1091, 32
-16.788, -32.28, 0, -48.183, -106.11, 4451, 950, 950, 31
-16.788, -31.78, 0, -35.852, 41.828, 4448, 1019, 1019, 36
-16.788, -31.28, 0, -38.153, 165.03, 4447, 1009, 1009, 32
-16.788, -30.78, 0, -40.725, 31.124, 4447, 1007, 1007, 33
-16.788, -30.28, 0, -37.026, -161.33, 4450, 1013, 1013, 34
-16.788, -29.78, 0, -38.053, -44.282, 4447, 985, 985, 27
-16.788, -29.28, 0, -32.788, 142.79, 4450, 945, 945, 25
-16.788, -28.78, 0, -39.432, -21.65, 4449, 976, 976, 24
-20.49, -28.716, 0, -45.632, -157.43, 4434, 752, 752, 16
-20.49, -28.216, 0, -46.305, 87.698, 4432, 863, 863, 21
-20.49, -27.716, 0, -54.733, 18.073, 4432, 329, 329, 25
-20.49, -27.216, 0, -59.524, 159.2, 4438, 336, 336, 24
-20.49, -26.716, 0, -63.081, 133.37, 4438, 385, 385, 25
-20.49, -26.216, 0, -46.617, 15.784, 4438, 367, 367, 22
-20.49, -25.716, 0, -61.38, 105.29, 4436, 372, 372, 23
-20.49, -25.216, 0, -51.51, 159.34, 4438, 374, 374, 23
-20.49, -24.716, 0, -57.042, 115.28, 4437, 355, 355, 20
-19.99, -28.716, 0, -44.606, 6.5577, 4447, 415, 415, 16
-19.99, -28.216, 0, -47.545, -114.89, 4447, 278, 278, 14
-19.99, -27.716, 0, -46.489, 123.58, 4446, 329, 329, 19
-19.99, -27.216, 0, -54.072, -18.259, 4452, 364, 364, 24
-19.99, -26.716, 0, -54.616, -43.822, 4453, 359, 359, 21
-19.99, -26.216, 0, -44.349, 163.77, 4450, 365, 365, 22
-19.99, -25.716, 0, -40.296, -34.375, 4452, 382, 382, 22
-19.99, -25.216, 0, -45.506, -75.068, 4451, 375, 375, 21
-19.99, -24.716, 0, -43.966, 165.35, 4451, 390, 390, 21
-19.49, -28.716, 0, -43.701, 155.45, 4447, 290, 290, 14
-19.49, -28.216, 0, -44.62, 57.594, 4447, 290, 290, 13
-19.49, -27.716, 0, -54.64, -16.607, 4446, 289, 289, 13
-19.49, -27.216, 0, -46.732, -177.28, 4452, 293, 293, 15
-19.49, -26.716, 0, -43.262, 14.8, 4452, 343, 343, 18
-19.49, -26.216, 0, -45.12, -79.438, 4450, 351, 351, 17
-19.49, -25.716, 0, -46.363, 161.76, 4450, 339, 339, 15
-19.49, -25.216, 0, -45.309, 21.884, 4452, 357, 357, 17
-19.49, -24.716, 0, -44.757, -129.43, 4450, 383, 383, 21
-18.99, -28.716, 0, -46.346, -108.99, 4452, 381, 381, 19
-18.99, -28.216, 0, -45.331, 154.89, 4451, 366, 366, 18
-18.99, -27.716, 0, -45.247, 23.552, 4451, 322, 322, 16
-18.99, -27.216, 0, -45.479, -70.089, 4457, 315, 315, 15
-18.99, -26.716, 0, -45.492, 131.22, 4456, 322, 322, 16
-18.99, -26.216, 0, -44.978, -43.712, 4454, 337, 337, 15
-18.99, -25.716, 0, -46.124, 150.11, 4454, 364, 364, 17
-18.99, -25.216, 0, -50.255, -67.176, 4454, 368, 368, 19
-18.99, -24.716, 0, -44.224, -122.74, 4456, 281, 281, 18
-18.49, -28.716, 0, -40.94, 24.945, 4450, 472, 472, 20
-18.49, -28.216, 0, -45.821, -69.959, 4451, 382, 382, 19
-18.49, -27.716, 0, -50.89, 153.31, 4450, 394, 394, 20
-18.49, -27.216, 0, -47.723, -92.418, 4456, 376, 376, 19
-18.49, -26.716, 0, -41.495, 123.87, 4456, 340, 340, 18
-18.49, -26.216, 0, -45.227, -4.9637, 4454, 355, 355, 20
-18.49, -25.716, 0, -59.593, -168.99, 4454, 346, 346, 20
-18.49, -25.216, 0, -46.686, 36.112, 4454, 292, 292, 19
-18.49, -24.716, 0, -56.051, 41.556, 4454, 289, 289, 20
-17.99, -28.716, 0, -46.322, -49.323, 4450, 901, 901, 23
-17.99, -28.216, 0, -42.67, -159.52, 4451, 924, 924, 27
-17.99, -27.716, 0, -41.38, 98.272, 4451, 835, 835, 27
-17.99, -27.216, 0, -40.272, -57.636, 4457, 407, 407, 25
-17.99, -26.716, 0, -51.174, 149.01, 4457, 403, 403, 24
-17.99, -26.216, 0, -51.208, 145.46, 4455, 368, 368, 20
-17.99, -25.716, 0, -57.061, -83.824, 4455, 305, 305, 20
-17.99, -25.216, 0, -41.609, 60.198, 4455, 267, 267, 19
-17.99, -24.716, 0, -41.339, -120.23, 4455, 265, 265, 18
-17.49, -28.716, 0, -44.453, 97.648, 4451, 909, 909, 26
-17.49, -28.216, 0, -48.985, -32.488, 4453, 905, 905, 25
-17.49, -27.716, 0, -56.338, 38.853, 4452, 894, 894, 23
-17.49, -27.216, 0, -46.349, -123.04, 4458, 891, 891, 23
-17.49, -26.716, 0, -40.708, 120.42, 4457, 849, 849, 25
-17.49, -26.216, 0, -39.504, -34.828, 4455, 769, 769, 21
-17.49, -25.716, 0, -46.714, 157.76, 4455, 233, 233, 17
-17.49, -25.216, 0, -51.301, -61.197, 4455, 155, 155, 15
-17.49, -24.716, 0, -42.515, 52.945, 4455, 142, 142, 13
-16.99, -28.716, 0, -34.841, 84.191, 4451, 973, 973, 26
-16.99, -28.216, 0, -36.155, -126.23, 4451, 958, 958, 25
-16.99, -27.716, 0, -37.918, 26.089, 4452, 821, 821, 21
-16.99, -27.216, 0, -40.737, 170.89, 4458, 813, 813, 20
-16.99, -26.716, 0, -36.409, -35.756, 4458, 747, 747, 20
-16.99, -26.216, 0, -36.44, 141.37, 4455, 582, 582, 17
-16.99, -25.716, 0, -52.857, -44.639, 4457, 579, 579, 15
-16.99, -25.216, 0, -45.711, 59.212, 4455, 619, 619, 19
-16.99, -24.716, 0, -38.945, -179.56, 4455, 673, 673, 24
-16.5, -27.677, 0, -42.337, 41.209, 4451, 903, 903, 24
-16.5, -27.177, 0, -49.459, -100.7, 4457, 708, 708, 17
-16.5, -26.677, 0, -45.586, -72.188, 4457, 704, 704, 17
-16, -27.677, 0, -57.437, -121.26, 4446, 821, 821, 26
-16, -27.177, 0, -42.909, -157.89, 4452, 856, 856, 30
-16, -26.677, 0, -35.334, 66.844, 4452, 864, 864, 29
-15.5, -27.677, 0, -42.619, 76.655, 4443, 956, 956, 32
-15.5, -27.177, 0, -41.129, -96.499, 4452, 970, 970, 34
-15.5, -26.677, 0, -54.078, -12.015, 4449, 983, 983, 32
-19.306, -24.477, 0, -58.207, 126.4, 4452, 296, 296, 19
-19.306, -23.977, 0, -46.643, -87.685, 4440, 295, 295, 19
-19.306, -23.477, 0, -44.592, 128.46, 4440, 309, 309, 20
-19.306, -22.977, 0, -47.721, 14.757, 4440, 314, 314, 21
-19.306, -22.477, 0, -49.082, -123.5, 4441, 291, 291, 19
-19.306, -21.977, 0, -46.206, 79.577, 4441, 283, 283, 20
-19.306, -21.477, 0, -48.275, -96.101, 4441, 279, 279, 18
-19.306, -20.977, 0, -49.828, 66.381, 4441, 262, 262, 13
-19.306, -20.477, 0, -57.265, -98.261, 4441, 231, 231, 17
-19.306, -19.977, 0, -47.194, 96.559, 4441, 244, 244, 19
-19.306, -19.477, 0, -56.805, -104.51, 4441, 210, 210, 17
-19.306, -18.977, 0, -60.655, -161.22, 4440, 213, 213, 22
-19.306, -18.477, 0, -58.08, -166.56, 4441, 150, 150, 22
-19.306, -17.977, 0, -46.118, 59.645, 4440, 148, 148, 21
-19.306, -17.477, 0, -57.184, -20.745, 4440, 119, 119, 16
-19.306, -16.977, 0, -58.79, -137.17, 4438, 123, 123, 15
-19.306, -16.477, 0, -53.684, 20.952, 4438, 144, 144, 16
-18.806, -24.477, 0, -53.283, 149.88, 4456, 287, 287, 19
-18.806, -23.977, 0, -48.526, -9.1521, 4448, 261, 261, 16
-18.806, -23.477, 0, -45.045, -166.04, 4448, 259, 259, 17
-18.806, -22.977, 0, -50.583, 30.827, 4448, 299, 299, 19
-18.806, -22.477, 0, -44.649, 157.33, 4448, 316, 316, 21
-18.806, -21.977, 0, -45.218, 9.0672, 4448, 267, 267, 23
-18.806, -21.477, 0, -43.95, -150.41, 4448, 279, 279, 23
-18.806, -20.977, 0, -45.023, 65.948, 4448, 263, 263, 22
-18.806, -20.477, 0, -46.993, -70.09, 4449, 201, 201, 23
-18.806, -19.977, 0, -50.104, -39.37, 4449, 195, 195, 20
-18.806, -19.477, 0, -47.708, -174.33, 4453, 184, 184, 22
-18.806, -18.977, 0, -51.23, 33.526, 4450, 190, 190, 22
-18.806, -18.477, 0, -55.712, 23.521, 4451, 216, 216, 23
-18.806, -17.977, 0, -49.792, -157.47, 4450, 139, 139, 19
-18.806, -17.477, 0, -50.083, 121.38, 4446, 155, 155, 19
-18.806, -16.977, 0, -44.612, -78.236, 4446, 147, 147, 16
-18.806, -16.477, 0, -45.199, 122.23, 4446, 144, 144, 16
-18.306, -24.477, 0, -44.886, 127.91, 4454, 285, 285, 19
-18.306, -23.977, 0, -46.568, -57.017, 4449, 282, 282, 21
-18.306, -23.477, 0, -50.977, 140.01, 4450, 281, 281, 19
-18.306, -22.977, 0, -42.338, -20.781, 4450, 208, 208, 19
-18.306, -22.477, 0, -47.128, -118.98, 4448, 169, 169, 19
-18.306, -21.977, 0, -53.735, 85.602, 4448, 213, 213, 21
-18.306, -21.477, 0, -47.239, 105.51, 4448, 218, 218, 23
-18.306, -20.977, 0, -39.082, -64.261, 4448, 204, 204, 20
-18.306, -20.477, 0, -45.735, 171.62, 4448, 187, 187, 21
-18.306, -19.977, 0, -46.575, 72.489, 4448, 195, 195, 20
-18.306, -19.477, 0, -45.102, -40.848, 4450, 204, 204, 23
-18.306, -18.977, 0, -50.989, -178.72, 4450, 221, 221, 23
-18.306, -18.477, 0, -47.327, -31.128, 4450, 197, 197, 20
-18.306, -17.977, 0, -46.698, 130.77, 4450, 195, 195, 19
-18.306, -17.477, 0, -46.903, -57.842, 4447, 192, 192, 19
-18.306, -16.977, 0, -43.657, 109.77, 4446, 145, 145, 14
-18.306, -16.477, 0, -46.532, -82.038, 4446, 111, 111, 14
-17.806, -24.477, 0, -41.141, 50.61, 4455, 127, 127, 15
-17.806, -23.977, 0, -42.311, -170.85, 4449, 157, 157, 20
-17.806, -23.477, 0, -42.93, -24.207, 4450, 180, 180, 21
-17.806, -22.977, 0, -38.452, 162.56, 4452, 217, 217, 24
-17.806, -22.477, 0, -43.172, -43.318, 4449, 208, 208, 22
-17.806, -21.977, 0, -42.812, 28.582, 4449, 193, 193, 21
-17.806, -21.477, 0, -39.777, -147.45, 4449, 191, 191, 22
-17.806, -20.977, 0, -43.711, 48.681, 4449, 222, 222, 22
-17.806, -20.477, 0, -60.839, 162.44, 4449, 235, 235, 25
-17.806, -19.977, 0, -43.179, -101.16, 4449, 226, 226, 23
-17.806, -19.477, 0, -58.999, -27.085, 4449, 175, 175, 18
-17.806, -18.977, 0, -49.407, 95.663, 4451, 190, 190, 20
-17.806, -18.477, 0, -49.157, -83.457, 4449, 162, 162, 20
-17.806, -17.977, 0, -54.882, 106.57, 4451, 172, 172, 20
-17.806, -17.477, 0, -61.947, 137.43, 4448, 161, 161, 16
-17.806, -16.977, 0, -48.791, -132.14, 4448, 145, 145, 14
-17.806, -16.477, 0, -54.299, 89.967, 4448, 157, 157, 16
-17.306, -24.477, 0, -44.401, -104.82, 4456, 181, 181, 15
-17.306, -23.977, 0, -52.56, -15.184, 4449, 189, 189, 15
-17.306, -23.477, 0, -53.368, 123.12, 4449, 226, 226, 24
-17.306, -22.977, 0, -43.109, -38.537, 4450, 214, 214, 23
-17.306, -22.477, 0, -46.182, -159.97, 4451, 202, 202, 20
-17.306, -21.977, 0, -57.918, 89.231, 4449, 185, 185, 19
