X[m], Y[m], Z[m], Power[dBm], Phase[deg], nCap, nAnalyticPath, nAfterFiltering, nDuplicateRemoved
-17.306, -20.477, 0, -53.441, 4.7854, 6979, 108, 108, 17
-17.306, -19.977, 0, -55.814, 74.097, 6976, 109, 109, 17
-17.306, -19.477, 0, -61.58, -172.38, 6977, 88, 88, 12
-17.306, -18.977, 0, -49.105, 111.08, 6976, 120, 120, 15
-17.306, -18.477, 0, -48.955, 72.392, 6977, 96, 96, 11
-17.306, -17.977, 0, -58.018, -24.604, 6974, 93, 93, 12
-17.306, -17.477, 0, -44.807, -59.133, 6974, 127, 127, 17
-17.306, -16.977, 0, -55.244, 59.576, 6976, 112, 112, 18
-17.306, -16.477, 0, -51.755, 14.131, 6974, 297, 297, 25
-16.806, -24.477, 0, -55.96, -154.53, 6979, 207, 207, 21
-16.806, -23.977, 0, -48.601, -78.635, 6978, 126, 126, 20
-16.806, -23.477, 0, -53.223, -132.17, 6978, 116, 116, 16
-16.806, -22.977, 0, -61.88, -144.83, 6977, 109, 109, 18
-16.806, -22.477, 0, -51.754, 125.21, 6978, 96, 96, 16
-16.806, -21.977, 0, -52.422, -2.1201, 6978, 107, 107, 18
-16.806, -21.477, 0, -69.269, -163.05, 6978, 97, 97, 15
-16.806, -20.977, 0, -54.27, -160.13, 6979, 122, 122, 19
-16.806, -20.477, 0, -56.758, 140.98, 6980, 73, 73, 17
-16.806, -19.977, 0, -52.181, 150.38, 6981, 91, 91, 16
-16.806, -19.477, 0, -54.557, -79.859, 6984, 80, 80, 13
-16.806, -18.977, 0, -56.722, -177.02, 6979, 91, 91, 12
-16.806, -18.477, 0, -48.057, 111.96, 6978, 101, 101, 12
-16.806, -17.977, 0, -46.245, 49.899, 6977, 104, 104, 13
-16.806, -17.477, 0, -49.104, 14.055, 6976, 146, 146, 16
-16.806, -16.977, 0, -73.584, -172.88, 6975, 119, 119, 15
-16.806, -16.477, 0, -63.849, -86.28, 6974, 270, 270, 21
-20.405, -16.308, 0, -50.895, 101.35, 6967, 395, 395, 21
-20.405, -15.808, 0, -52.462, -68.784, 6973, 479, 479, 23
-20.405, -15.308, 0, -56.437, 113.59, 6973, 506, 506, 20
-20.405, -14.808, 0, -49.434, -174.23, 6973, 462, 462, 13
-20.405, -14.308, 0, -59.974, 59.902, 6972, 499, 499, 16
-20.405, -13.808, 0, -46.109, 112.85, 6968, 501, 501, 17
-19.905, -16.308, 0, -53.613, 146.1, 6967, 374, 374, 20
-19.905, -15.808, 0, -52.126, -64.344, 6973, 418, 418, 23
-19.905, -15.308, 0, -54.086, 124.6, 6973, 441, 441, 20
-19.905, -14.808, 0, -60.823, -60.659, 6973, 429, 429, 16
-19.905, -14.308, 0, -51.1, 34.59, 6968, 467, 467, 15
-19.905, -13.808, 0, -47.511, -141.08, 6968, 506, 506, 19
-19.405, -16.308, 0, -49.321, -179.27, 6967, 363, 363, 18
-19.405, -15.808, 0, -52.857, -19.221, 6973, 400, 400, 21
-19.405, -15.308, 0, -51.282, 102.82, 6973, 456, 456, 21
-19.405, -14.808, 0, -50.729, -101.24, 6973, 451, 451, 18
-19.405, -14.308, 0, -51.372, 124.58, 6968, 433, 433, 18
-19.405, -13.808, 0, -57.355, 168.65, 6968, 463, 463, 20
-18.905, -16.308, 0, -49.355, 47.043, 6975, 361, 361, 17
-18.905, -15.808, 0, -43.716, -115.72, 6979, 390, 390, 21
-18.905, -15.308, 0, -47.145, 70.727, 6979, 460, 460, 20
-18.905, -14.808, 0, -45.651, -86.298, 6975, 450, 450, 19
-18.905, -14.308, 0, -48.642, 93.257, 6975, 475, 475, 22
-18.905, -13.808, 0, -47.333, -123.28, 6975, 535, 535, 25
-18.405, -16.308, 0, -55.1, -154.26, 6974, 236, 236, 17
-18.405, -15.808, 0, -48.197, 81.585, 6979, 346, 346, 22
-18.405, -15.308, 0, -48.326, -78.275, 6979, 464, 464, 20
-18.405, -14.808, 0, -43.825, 160.35, 6975, 501, 501, 23
-18.405, -14.308, 0, -45.45, -33.543, 6975, 488, 488, 21
-18.405, -13.808, 0, -43.9, 172.22, 6975, 537, 537, 26
-17.905, -16.308, 0, -57.263, -43.643, 6974, 261, 261, 19
-17.905, -15.808, 0, -57.575, -172.77, 6979, 366, 366, 19
-17.905, -15.308, 0, -64.654, 113.2, 6979, 421, 421, 19
-17.905, -14.808, 0, -49.156, -37.902, 6975, 421, 421, 20
-17.905, -14.308, 0, -49.457, 92.7, 6977, 423, 423, 20
-17.905, -13.808, 0, -55.355, -49.242, 6976, 481, 481, 23
-17.405, -16.308, 0, -68.741, -136.16, 6974, 279, 279, 20
-17.405, -15.808, 0, -48.94, -97.188, 6979, 345, 345, 18
-17.405, -15.308, 0, -48.559, 37.101, 6975, 370, 370, 19
-17.405, -14.808, 0, -55.09, 129.42, 6975, 441, 441, 22
-17.405, -14.308, 0, -56.153, -135, 6977, 440, 440, 24
-17.405, -13.808, 0, -52.21, -133.8, 6974, 460, 460, 23
-16.905, -16.308, 0, -52.193, 71.602, 6975, 269, 269, 21
-16.905, -15.808, 0, -52.254, 90.395, 6979, 342, 342, 19
-16.905, -15.308, 0, -52.48, -158.77, 6975, 355, 355, 17
-16.905, -14.808, 0, -51.375, -69.058, 6977, 463, 463, 23
-16.905, -14.308, 0, -50.796, -147.67, 6975, 466, 466, 23
-16.905, -13.808, 0, -46.959, 53.193, 6974, 458, 458, 25
-19.321, -13.716, 0, -53.184, 135.83, 6974, 476, 476, 21
-19.321, -13.216, 0, -56.173, -84.431, 6975, 575, 575, 23
-19.321, -12.716, 0, -48.128, 114.2, 6977, 596, 596, 23
-19.321, -12.216, 0, -51.31, -16.821, 6973, 651, 651, 28
-19.321, -11.716, 0, -59.276, 150.37, 6973, 659, 659, 31
-19.321, -11.216, 0, -46.913, 171.14, 6972, 630, 630, 29
-19.321, -10.716, 0, -42.3, -22.992, 6973, 552, 552, 25
-19.321, -10.216, 0, -46.27, 106.53, 6973, 552, 552, 24
-19.321, -9.716, 0, -45.131, -58.503, 6973, 553, 553, 21
-19.321, -9.216, 0, -47.035, 76.8, 6972, 559, 559, 23
-19.321, -8.716, 0, -46.928, 131.92, 6965, 579, 579, 22
-19.321, -8.216, 0, -49.385, -135.93, 6969, 532, 532, 20
-19.321, -7.716, 0, -44.946, -29.67, 6968, 472, 472, 15
-19.321, -7.216, 0, -44.366, 78.065, 6966, 458, 458, 12
-19.321, -6.716, 0, -41.992, 175.92, 6968, 478, 478, 17
-19.321, -6.216, 0, -41.218, -142.26, 6967, 586, 586, 18
-19.321, -5.716, 0, -43.223, -72.574, 6967, 619, 619, 21
-19.321, -5.216, 0, -44.288, -17.825, 6967, 633, 633, 23
-19.321, -4.716, 0, -44.115, 32.847, 6965, 561, 561, 20
-19.321, -4.216, 0, -40.78, 43.312, 6967, 462, 462, 20
-19.321, -3.716, 0, -41.931, 48.06, 6965, 466, 466, 21
-19.321, -3.216, 0, -40.394, 55.196, 6967, 480, 480, 24
-19.321, -2.716, 0, -46.262, 3.0989, 6967, 325, 325, 16
-19.321, -2.216, 0, -44.572, -99.874, 6965, 390, 390, 20
-19.321, -1.716, 0, -52.299, 115.46, 6966, 187, 187, 22
-19.321, -1.216, 0, -47.124, 55.846, 6975, 1035, 1035, 24
-19.321, -0.716, 0, -49.922, -144.94, 6974, 1028, 1028, 20
-19.321, -0.216, 0, -46.474, -30.323, 6975, 1033, 1033, 16
-19.321, 0.284, 0, -50.995, -51.972, 6975, 1041, 1041, 18
-19.321, 0.784, 0, -44.651, -152.5, 6974, 1053, 1053, 16
-19.321, 1.284, 0, -42.67, -14.351, 6966, 1053, 1053, 17
-19.321, 1.784, 0, -42.307, 48.112, 6966, 1033, 1033, 16
-19.321, 2.284, 0, -41.748, 20.362, 6966, 1374, 1374, 20
-19.321, 2.784, 0, -40.603, -67.193, 6966, 1200, 1200, 18
-19.321, 3.284, 0, -42.349, 159.95, 6967, 1230, 1230, 22
-19.321, 3.784, 0, -40.685, -23.06, 6966, 1178, 1178, 18
-19.321, 4.284, 0, -40.294, 99.619, 6966, 1240, 1240, 18
-19.321, 4.784, 0, -40.097, -165.96, 6966, 1318, 1318, 18
-19.321, 5.284, 0, -38.745, -113.46, 6966, 1303, 1303, 16
-19.321, 5.784, 0, -39.28, -98.049, 6966, 1289, 1289, 16
-19.321, 6.284, 0, -41.395, -86.891, 6966, 1287, 1287, 17
-19.321, 6.784, 0, -39.452, -91.299, 6966, 1294, 1294, 17
-19.321, 7.284, 0, -42.847, -135.26, 6966, 834, 834, 14
-19.321, 7.784, 0, -44.632, -174.85, 6967, 817, 817, 12
-19.321, 8.284, 0, -41.787, 151.02, 6968, 866, 866, 15
-19.321, 8.784, 0, -44.399, 88.344, 6966, 874, 874, 15
-19.321, 9.284, 0, -40.147, -22.739, 6966, 779, 779, 14
-19.321, 9.784, 0, -42.826, -130.44, 6966, 813, 813, 14
-19.321, 10.284, 0, -51.374, -89.866, 6966, 420, 420, 14
-19.321, 10.784, 0, -57.432, -145.15, 6966, 221, 221, 12
-19.321, 11.284, 0, -54.165, 35.024, 6966, 213, 213, 9
-19.321, 11.784, 0, -51.039, -133.21, 6962, 193, 193, 8
-19.321, 12.284, 0, -55.18, 64.409, 6962, 193, 193, 8
-19.321, 12.784, 0, -54.416, -138.53, 6962, 179, 179, 9
-19.321, 13.284, 0, -53.863, 95.601, 6962, 173, 173, 8
-19.321, 13.784, 0, -69.185, -48.417, 6962, 139, 139, 7
-19.321, 14.284, 0, -59.938, -13.792, 6964, 139, 139, 7
-19.321, 14.784, 0, -56.278, -134.95, 6964, 121, 121, 5
-19.321, 15.284, 0, -55.064, 51.797, 6964, 118, 118, 4
-19.321, 15.784, 0, -55.04, -121.15, 6964, 116, 116, 4
-19.321, 16.284, 0, -56.73, 59.127, 6964, 121, 121, 6
-19.321, 16.784, 0, -57.702, -130.83, 6962, 53, 53, 4
-19.321, 17.284, 0, -63.472, 36.74, 6962, 77, 77, 7
-19.321, 17.784, 0, -53.522, 176.5, 6963, 80, 80, 9
-18.821, -13.716, 0, -42.818, 170.61, 6974, 537, 537, 26
-18.821, -13.216, 0, -44.004, 19.478, 6976, 547, 547, 24
-18.821, -12.716, 0, -69.6, -174.14, 6975, 613, 613, 23
-18.821, -12.216, 0, -52.076, -159.51, 6973, 632, 632, 26
-18.821, -11.716, 0, -52.52, 92.378, 6973, 644, 644, 30
-18.821, -11.216, 0, -47.708, -57.553, 6973, 564, 564, 24
-18.821, -10.716, 0, -50.233, 99.208, 6972, 541, 541, 24
-18.821, -10.216, 0, -53.122, 33.557, 6973, 544, 544, 24
-18.821, -9.716, 0, -50.389, 141.06, 6973, 559, 559, 23
-18.821, -9.216, 0, -47.765, 32.457, 6972, 575, 575, 24
-18.821, -8.716, 0, -42.131, -110.9, 6966, 580, 580, 25
-18.821, -8.216, 0, -46.457, 39.475, 6967, 531, 531, 22
-18.821, -7.716, 0, -42.411, 150.63, 6967, 515, 515, 17
-18.821, -7.216, 0, -47.793, -97.084, 6966, 545, 545, 18
-18.821, -6.716, 0, -71.461, 84.887, 6968, 569, 569, 20
-18.821, -6.216, 0, -46.221, 154.59, 6967, 595, 595, 19
-18.821, -5.716, 0, -44.164, -133.56, 6967, 612, 612, 20
-18.821, -5.216, 0, -42.089, -72.559, 6967, 640, 640, 23
-18.821, -4.716, 0, -40.828, -28.01, 6965, 560, 560, 19
-18.821, -4.216, 0, -40.133, -10.783, 6967, 471, 471, 22
-18.821, -3.716, 0, -44.331, 15.626, 6965, 486, 486, 25
-18.821, -3.216, 0, -49.701, 9.5288, 6965, 467, 467, 24
-18.821, -2.716, 0, -46.296, 22.827, 6967, 382, 382, 16
-18.821, -2.216, 0, -47.025, -2.6556, 6966, 291, 291, 17
-18.821, -1.716, 0, -46.263, -76.059, 6967, 298, 298, 24
-18.821, -1.216, 0, -36.092, -135.09, 6974, 1050, 1050, 22
-18.821, -0.716, 0, -36.488, 57.787, 6974, 1059, 1059, 21
-18.821, -0.216, 0, -35.341, 131.15, 6975, 1096, 1096, 21
-18.821, 0.284, 0, -38.335, 88.458, 6974, 1079, 1079, 19
-18.821, 0.784, 0, -47.068, -63.956, 6974, 1070, 1070, 18
-18.821, 1.284, 0, -46.686, -47.182, 6966, 1073, 1073, 17
-18.821, 1.784, 0, -37.779, -22.335, 6967, 1064, 1064, 19
-18.821, 2.284, 0, -37.496, -48.838, 6966, 1301, 1301, 21
-18.821, 2.784, 0, -48.179, -158.64, 6967, 1214, 1214, 18
-18.821, 3.284, 0, -47.808, -48.048, 6966, 1192, 1192, 19
-18.821, 3.784, 0, -37.844, 84.498, 6966, 1241, 1241, 18
-18.821, 4.284, 0, -39.201, -136.09, 6966, 1305, 1305, 17
-18.821, 4.784, 0, -43.395, -81.478, 6966, 1293, 1293, 16
-18.821, 5.284, 0, -52.33, -20.396, 6966, 1291, 1291, 16
-18.821, 5.784, 0, -43.854, -105.69, 6966, 1293, 1293, 16
-18.821, 6.284, 0, -41.104, -156.14, 6966, 1301, 1301, 18
-18.821, 6.784, 0, -41.991, -136.8, 6966, 1291, 1291, 17
-18.821, 7.284, 0, -37.12, 178.46, 6967, 1286, 1286, 17
-18.821, 7.784, 0, -40.877, 110.44, 6966, 1143, 1143, 14
-18.821, 8.284, 0, -42.513, -26.411, 6966, 850, 850, 15
-18.821, 8.784, 0, -45.37, -100.69, 6966, 801, 801, 14
-18.821, 9.284, 0, -54.424, -145.84, 6966, 395, 395, 16
-18.821, 9.784, 0, -51.439, -76.777, 6966, 425, 425, 15
-18.821, 10.284, 0, -65.414, -116.22, 6966, 212, 212, 10
-18.821, 10.784, 0, -58.222, 95.715, 6966, 198, 198, 8
-18.821, 11.284, 0, -55.159, -63.139, 6966, 188, 188, 8
-18.821, 11.784, 0, -53.953, 128.34, 6962, 183, 183, 7
-18.821, 12.284, 0, -52.04, -48.461, 6962, 205, 205, 8
-18.821, 12.784, 0, -52.98, 167, 6962, 205, 205, 8
-18.821, 13.284, 0, -60.525, 37.13, 6962, 139, 139, 7
-18.821, 13.784, 0, -58.746, 156.82, 6962, 136, 136, 6
-18.821, 14.284, 0, -66.525, -25.549, 6964, 103, 103, 7
-18.821, 14.784, 0, -56.748, 88.933, 6964, 102, 102, 7
-18.821, 15.284, 0, -51.87, -67.054, 6964, 102, 102, 8
-18.821, 15.784, 0, -51.694, 132.13, 6964, 101, 101, 8
-18.821, 16.284, 0, -57.384, -52.286, 6964, 79, 79, 8
-18.821, 16.784, 0, -62.446, 140.02, 6962, 80, 80, 9
-18.821, 17.284, 0, -63.134, 156.15, 6963, 83, 83, 11
-18.821, 17.784, 0, -63.065, 73.253, 6962, 81, 81, 9
-18.321, -13.716, 0, -47.041, 58.171, 6976, 521, 521, 23
-18.321, -13.216, 0, -45.253, -99.317, 6974, 562, 562, 24
-18.321, -12.716, 0, -44.495, 102.13, 6975, 574, 574, 26
-18.321, -12.216, 0, -44.508, -63.497, 6973, 566, 566, 25
-18.321, -11.716, 0, -46.237, 95.414, 6973, 590, 590, 28
-18.321, -11.216, 0, -55.479, -152.97, 6973, 576, 576, 27
-18.321, -10.716, 0, -45.443, 77.932, 6972, 562, 562, 27
-18.321, -10.216, 0, -44.047, -163.64, 6975, 545, 545, 23
-18.321, -9.716, 0, -47.46, 25.498, 6973, 573, 573, 24
-18.321, -9.216, 0, -45.548, 150.58, 6972, 565, 565, 23
-18.321, -8.716, 0, -47.445, -41.478, 6966, 551, 551, 23
-18.321, -8.216, 0, -51.739, 113.66, 6966, 635, 635, 24
-18.321, -7.716, 0, -47.525, -111.85, 6967, 612, 612, 18
-18.321, -7.216, 0, -47.605, 154.96, 6967, 653, 653, 24
-18.321, -6.716, 0, -42.817, -172.48, 6968, 588, 588, 22
-18.321, -6.216, 0, -41.275, -65.007, 6967, 576, 576, 21
-18.321, -5.716, 0, -43.549, 6.728, 6967, 619, 619, 24
-18.321, -5.216, 0, -44.921, 36.411, 6967, 685, 685, 27
-18.321, -4.716, 0, -50.578, -132.07, 6965, 625, 625, 24
-18.321, -4.216, 0, -47.854, -113.76, 6967, 467, 467, 23
-18.321, -3.716, 0, -45.327, -88.471, 6967, 477, 477, 26
-18.321, -3.216, 0, -50.134, 66.54, 6965, 471, 471, 25
-18.321, -2.716, 0, -45.904, 94.965, 6968, 288, 288, 16
-18.321, -2.216, 0, -51.018, 42.82, 6967, 303, 303, 19
-18.321, -1.716, 0, -49.384, 25.819, 6967, 320, 320, 23
-18.321, -1.216, 0, -42.147, 53.168, 6974, 1203, 1203, 26
-18.321, -0.716, 0, -36.1, -124.39, 6975, 1097, 1097, 24
-18.321, -0.216, 0, -35.38, -62.864, 6975, 1096, 1096, 20
-18.321, 0.284, 0, -40.645, -175.42, 6974, 1100, 1100, 21
-18.321, 0.784, 0, -34.99, -52.28, 6974, 1090, 1090, 19
-18.321, 1.284, 0, -39.011, 22.749, 6966, 1081, 1081, 18
-18.321, 1.784, 0, -35.637, -55.528, 6967, 1263, 1263, 21
-18.321, 2.284, 0, -43.166, -158.51, 6967, 1122, 1122, 17
-18.321, 2.784, 0, -35.966, 13.035, 6966, 1244, 1244, 18
-18.321, 3.284, 0, -43.71, -166.08, 6966, 1241, 1241, 18
-18.321, 3.784, 0, -37.659, -144.41, 6966, 1301, 1301, 17
-18.321, 4.284, 0, -43.467, -65.17, 6966, 1291, 1291, 15
-18.321, 4.784, 0, -39.149, -110.84, 6966, 1296, 1296, 17
-18.321, 5.284, 0, -43.554, -89.401, 6966, 1258, 1258, 15
-18.321, 5.784, 0, -62.676, 107.98, 6966, 1260, 1260, 16
-18.321, 6.284, 0, -38.182, 154.06, 6966, 1281, 1281, 17
-18.321, 6.784, 0, -39.842, 124.88, 6967, 1310, 1310, 18
-18.321, 7.284, 0, -47.182, 1.1303, 6966, 1310, 1310, 18
-18.321, 7.784, 0, -39.274, -99.42, 6966, 1303, 1303, 17
-18.321, 8.284, 0, -44.864, -139.43, 6966, 754, 754, 14
-18.321, 8.784, 0, -51.492, 172.18, 6966, 395, 395, 13
-18.321, 9.284, 0, -54.137, -91.361, 6966, 234, 234, 11
-18.321, 9.784, 0, -53.616, 87.09, 6966, 232, 232, 10
-18.321, 10.284, 0, -50.586, -63.3, 6966, 194, 194, 8
-18.321, 10.784, 0, -54.591, 112.71, 6966, 181, 181, 8
-18.321, 11.284, 0, -54.727, -59.142, 6966, 184, 184, 9
-18.321, 11.784, 0, -61.747, 131.64, 6962, 208, 208, 10
-18.321, 12.284, 0, -57.116, -142.66, 6962, 176, 176, 10
-18.321, 12.784, 0, -52.779, 88.485, 6962, 169, 169, 9
-18.321, 13.284, 0, -54.413, -63.017, 6962, 137, 137, 8
-18.321, 13.784, 0, -64.351, 91.598, 6962, 91, 91, 7
-18.321, 14.284, 0, -61.39, 172.74, 6964, 87, 87, 6
-18.321, 14.784, 0, -56.789, 8.1017, 6964, 106, 106, 8
-18.321, 15.284, 0, -54.027, 177.1, 6964, 124, 124, 11
-18.321, 15.784, 0, -55.986, 28.023, 6964, 96, 96, 10
-18.321, 16.284, 0, -57.512, -168.62, 6965, 84, 84, 10
-18.321, 16.784, 0, -64.904, 70.682, 6962, 85, 85, 10
-18.321, 17.284, 0, -70.608, -110.55, 6962, 86, 86, 10
-18.321, 17.784, 0, -67.228, 19.721, 6962, 74, 74, 9
-17.821, -13.716, 0, -54.078, -136.22, 6974, 483, 483, 23
-17.821, -13.216, 0, -49.745, 33.045, 6974, 497, 497, 24
-17.821, -12.716, 0, -50.325, 9.2503, 6975, 534, 534, 24
-17.821, -12.216, 0, -46.399, 161.75, 6973, 520, 520, 22
-17.821, -11.716, 0, -47.263, 57.788, 6973, 537, 537, 26
-17.821, -11.216, 0, -47.028, -173.65, 6973, 516, 516, 24
-17.821, -10.716, 0, -55.574, -5.6694, 6972, 551, 551, 25
-17.821, -10.216, 0, -51.036, 140.42, 6973, 550, 550, 22
-17.821, -9.716, 0, -58.752, 30.367, 6974, 586, 586, 26
-17.821, -9.216, 0, -49.935, 166.32, 6972, 663, 663, 25
-17.821, -8.716, 0, -51.079, 48.412, 6965, 644, 644, 23
-17.821, -8.216, 0, -51.663, -168.07, 6966, 625, 625, 21
-17.821, -7.716, 0, -46.637, -114.04, 6968, 649, 649, 25
-17.821, -7.216, 0, -48.565, -24.273, 6969, 653, 653, 24
-17.821, -6.716, 0, -46.104, 176.62, 6968, 658, 658, 25
-17.821, -6.216, 0, -44.687, -19.961, 6967, 608, 608, 24
-17.821, -5.716, 0, -59.23, 173.16, 6967, 657, 657, 29
-17.821, -5.216, 0, -43.006, -40.521, 6967, 631, 631, 25
-17.821, -4.716, 0, -45.833, -6.3033, 6965, 595, 595, 26
-17.821, -4.216, 0, -52.093, 162.63, 6968, 487, 487, 24
-17.821, -3.716, 0, -45.949, 119.88, 6965, 493, 493, 25
-17.821, -3.216, 0, -50.748, -88.469, 6966, 393, 393, 22
-17.821, -2.716, 0, -44.105, 8.3719, 6969, 309, 309, 17
-17.821, -2.216, 0, -43.465, 23.222, 6966, 346, 346, 19
-17.821, -1.716, 0, -46.394, 37.343, 6968, 374, 374, 28
-17.821, -1.216, 0, -36.046, -24.835, 6974, 1216, 1216, 30
-17.821, -0.716, 0, -36.172, 39.41, 6975, 1244, 1244, 29
-17.821, -0.216, 0, -34.928, 83.082, 6975, 1106, 1106, 23
-17.821, 0.284, 0, -35.919, -101.83, 6974, 1105, 1105, 21
-17.821, 0.784, 0, -39.883, 15.589, 6974, 1089, 1089, 21
-17.821, 1.284, 0, -38.306, -17.875, 6967, 1090, 1090, 22
-17.821, 1.784, 0, -38.512, -147.43, 6967, 1317, 1317, 24
-17.821, 2.284, 0, -36.824, -0.91376, 6966, 1196, 1196, 19
-17.821, 2.784, 0, -39.037, 159.48, 6966, 1247, 1247, 18
-17.821, 3.284, 0, -39.868, -82.044, 6966, 1235, 1235, 17
-17.821, 3.784, 0, -36.541, -93.122, 6966, 1286, 1286, 16
-17.821, 4.284, 0, -44.273, -157.16, 6966, 1305, 1305, 17
-17.821, 4.784, 0, -42.91, -101.55, 6966, 1302, 1302, 16
-17.821, 5.284, 0, -37.861, 163.79, 6966, 1295, 1295, 17
-17.821, 5.784, 0, -46.049, 72.064, 6967, 1293, 1293, 17
-17.821, 6.284, 0, -40.589, 31.229, 6966, 1312, 1312, 20
-17.821, 6.784, 0, -46.85, 97.066, 6966, 901, 901, 19
-17.821, 7.284, 0, -46.542, -155.37, 6967, 851, 851, 14
-17.821, 7.784, 0, -53.812, -168.37, 6966, 845, 845, 12
-17.821, 8.284, 0, -41.086, -142.9, 6966, 764, 764, 13
-17.821, 8.784, 0, -63.974, -119.38, 6966, 475, 475, 9
-17.821, 9.284, 0, -44.924, -151.82, 6966, 510, 510, 8
-17.821, 9.784, 0, -56.289, 51.215, 6966, 173, 173, 7
-17.821, 10.284, 0, -72.374, 62.6, 6966, 163, 163, 7
-17.821, 10.784, 0, -52.889, -43.684, 6966, 165, 165, 8
-17.821, 11.284, 0, -53.496, 172.9, 6966, 142, 142, 7
-17.821, 11.784, 0, -55.637, -19.497, 6962, 168, 168, 8
-17.821, 12.284, 0, -52.538, 159.84, 6962, 172, 172, 9
-17.821, 12.784, 0, -54.297, -8.8396, 6962, 127, 127, 9
-17.821, 13.284, 0, -58.691, 152.43, 6962, 120, 120, 9
-17.821, 13.784, 0, -61.693, -23.068, 6962, 147, 147, 12
-17.821, 14.284, 0, -56.116, 77.16, 6964, 147, 147, 12
-17.821, 14.784, 0, -54.216, -136.06, 6964, 98, 98, 9
-17.821, 15.284, 0, -52.29, 102.27, 6965, 71, 71, 9
-17.821, 15.784, 0, -56.61, -78.733, 6964, 70, 70, 8
-17.821, 16.284, 0, -60.265, 119.44, 6964, 75, 75, 10
-17.821, 16.784, 0, -59.989, 143.4, 6962, 92, 92, 11
-17.821, 17.284, 0, -55.499, -10.397, 6962, 64, 64, 8
-17.821, 17.784, 0, -52.891, -168.06, 6962, 68, 68, 9
-17.321, -13.716, 0, -52.451, -9.0888, 6974, 462, 462, 24
-17.321, -13.216, 0, -54.321, 102.19, 6974, 443, 443, 24
-17.321, -12.716, 0, -53.131, 107.27, 6975, 424, 424, 20
-17.321, -12.216, 0, -57.263, 127.03, 6973, 463, 463, 22
-17.321, -11.716, 0, -68.375, 59.123, 6973, 455, 455, 24
-17.321, -11.216, 0, -54.512, -178.75, 6973, 468, 468, 25
-17.321, -10.716, 0, -48.568, 80.311, 6972, 466, 466, 25
-17.321, -10.216, 0, -50.66, -161.74, 6974, 681, 681, 27
-17.321, -9.716, 0, -56.729, 58.27, 6975, 664, 664, 24
-17.321, -9.216, 0, -46.924, 176.79, 6972, 645, 645, 23
-17.321, -8.716, 0, -47.788, -66.059, 6965, 642, 642, 23
-17.321, -8.216, 0, -52.633, 84.17, 6966, 636, 636, 23
-17.321, -7.716, 0, -49.528, -5.9531, 6968, 660, 660, 25
-17.321, -7.216, 0, -42.607, 140.7, 6969, 656, 656, 24
-17.321, -6.716, 0, -37.412, -59.605, 6968, 674, 674, 24
-17.321, -6.216, 0, -44.523, 52.496, 6967, 674, 674, 24
-17.321, -5.716, 0, -54.537, -61.568, 6967, 629, 629, 25
-17.321, -5.216, 0, -48.413, -133.51, 6967, 635, 635, 26
-17.321, -4.716, 0, -44.276, 120.41, 6967, 669, 669, 27
-17.321, -4.216, 0, -43.672, -117.52, 6967, 459, 459, 26
-17.321, -3.716, 0, -47.206, 35.166, 6966, 380, 380, 25
-17.321, -3.216, 0, -54.399, 155.12, 6966, 460, 460, 27
-17.321, -2.716, 0, -42.49, -145.84, 6968, 360, 360, 19
-17.321, -2.216, 0, -44.912, -49.595, 6966, 456, 456, 27
-17.321, -1.716, 0, -45.26, -11.812, 6967, 352, 352, 33
-17.321, -1.216, 0, -37.019, 145.4, 6974, 1250, 1250, 33
-17.321, -0.716, 0, -38.26, -101.96, 6975, 1231, 1231, 27
-17.321, -0.216, 0, -37.558, -124.29, 6974, 1193, 1193, 20
-17.321, 0.284, 0, -35.944, -13.343, 6974, 1164, 1164, 22
-17.321, 0.784, 0, -33.41, -7.0336, 6974, 1127, 1127, 21
-17.321, 1.284, 0, -34.841, -90.352, 6967, 1167, 1167, 24
-17.321, 1.784, 0, -36.701, 97.377, 6966, 1205, 1205, 20
-17.321, 2.284, 0, -39.395, -167.07, 6966, 1206, 1206, 20
-17.321, 2.784, 0, -36.12, -105.42, 6966, 1338, 1338, 20
-17.321, 3.284, 0, -39.298, -84.682, 6966, 1335, 1335, 18
-17.321, 3.784, 0, -38.476, -100.39, 6966, 1304, 1304, 18
-17.321, 4.284, 0, -38.056, -177.27, 6966, 1322, 1322, 20
-17.321, 4.784, 0, -37.262, 109.14, 6966, 1317, 1317, 20
-17.321, 5.284, 0, -38.594, 30.667, 6967, 1302, 1302, 20
-17.321, 5.784, 0, -50.529, -142.68, 6966, 895, 895, 21
-17.321, 6.284, 0, -47.829, -127.71, 6966, 883, 883, 18
-17.321, 6.784, 0, -44.485, -20.277, 6966, 863, 863, 15
-17.321, 7.284, 0, -42.426, 122.63, 6966, 822, 822, 9
-17.321, 7.784, 0, -50.941, -132.35, 6966, 695, 695, 10
-17.321, 8.284, 0, -48.848, -174.72, 6966, 500, 500, 6
-17.321, 8.784, 0, -48.516, -111.06, 6966, 402, 402, 6
-17.321, 9.284, 0, -51.01, -168.92, 6966, 417, 417, 8
-17.321, 9.784, 0, -49.443, -117.99, 6966, 451, 451, 8
-17.321, 10.284, 0, -51.389, 179.25, 6966, 448, 448, 7
-17.321, 10.784, 0, -61.044, -117.13, 6966, 150, 150, 7
-17.321, 11.284, 0, -61.294, 22.688, 6966, 180, 180, 9
-17.321, 11.784, 0, -52.907, -160.11, 6962, 185, 185, 12
