X[m], Y[m], Z[m], Power[dBm], Phase[deg], nCap, nAnalyticPath, nAfterFiltering, nDuplicateRemoved
-17.788, -43.366, 0, -59.226, 79.027, 1896, 119, 119, 11
-17.788, -42.866, 0, -72.598, 18.585, 1898, 117, 117, 10
-17.788, -42.366, 0, -78.361, -168.65, 1899, 118, 118, 11
-17.788, -41.866, 0, -68.477, -71.838, 1898, 115, 115, 11
-17.788, -41.366, 0, -59.131, 117.5, 1898, 106, 106, 13
-17.788, -40.866, 0, -69.69, -89.325, 1896, 110, 110, 10
-17.788, -40.366, 0, -55.919, 68.567, 1896, 108, 108, 9
-17.288, -44.366, 0, -52.541, -159.41, 1897, 142, 142, 18
-17.288, -43.866, 0, -49.608, 116.72, 1906, 137, 136, 22
-17.288, -43.366, 0, -56.63, -81.479, 1906, 123, 122, 20
-17.288, -42.866, 0, -49.664, 97.81, 1904, 125, 123, 16
-17.288, -42.366, 0, -58.754, -39.707, 1906, 125, 123, 16
-17.288, -41.866, 0, -74.509, 164.42, 1909, 125, 123, 16
-17.288, -41.366, 0, -56.101, 65.866, 1904, 128, 126, 17
-17.288, -40.866, 0, -52.393, -151.23, 1904, 111, 110, 18
-17.288, -40.366, 0, -55.535, 76.936, 1902, 118, 118, 17
-16.788, -44.366, 0, -52.837, 170.91, 1901, 163, 163, 19
-16.788, -43.866, 0, -58.66, 87.32, 1900, 169, 168, 21
-16.788, -43.366, 0, -59.999, -142.85, 1902, 157, 156, 20
-16.788, -42.866, 0, -53.806, 127.81, 1902, 141, 140, 17
-16.788, -42.366, 0, -56.418, 73.003, 1902, 145, 144, 16
-16.788, -41.866, 0, -67.363, -66.514, 1902, 144, 144, 16
-16.788, -41.366, 0, -59.46, 115.41, 1906, 145, 144, 15
-16.788, -40.866, 0, -58.235, -0.71952, 1901, 146, 146, 17
-16.788, -40.366, 0, -54.649, 160.81, 1905, 129, 129, 17
-19.288, -40.107, 0, -61.123, 136.21, 1899, 66, 66, 8
-19.288, -39.607, 0, -60.462, 37.914, 1897, 44, 44, 7
-19.288, -39.107, 0, -63.014, -85.424, 1897, 42, 42, 7
-19.288, -38.607, 0, -61.185, -112.14, 1897, 44, 44, 7
-19.288, -38.107, 0, -61.415, -63.942, 1897, 34, 34, 6
-19.288, -37.607, 0, -64.442, 75.161, 1897, 35, 35, 7
-19.288, -37.107, 0, -59.31, 56.116, 1897, 34, 34, 6
-19.288, -36.607, 0, -64.442, -175.58, 1897, 23, 23, 4
-19.288, -36.107, 0, -70.739, 49.544, 1897, 26, 26, 5
-19.288, -35.607, 0, -62.83, -92.674, 1897, 26, 26, 5
-19.288, -35.107, 0, -61.568, 75.916, 1897, 30, 30, 6
-19.288, -34.607, 0, -68.163, -28.287, 1898, 26, 26, 5
-18.788, -40.107, 0, -50.596, 119.33, 1906, 114, 112, 19
-18.788, -39.607, 0, -58.619, -25.812, 1906, 89, 88, 18
-18.788, -39.107, 0, -54.395, 120.18, 1904, 66, 65, 16
-18.788, -38.607, 0, -55.333, -17.561, 1902, 60, 59, 13
-18.788, -38.107, 0, -54.879, -118.02, 1901, 57, 57, 12
-18.788, -37.607, 0, -64.439, -6.3586, 1901, 62, 62, 14
-18.788, -37.107, 0, -60.566, -45.793, 1901, 51, 51, 12
-18.788, -36.607, 0, -54.977, 117.14, 1902, 45, 44, 11
-18.788, -36.107, 0, -59.204, -32.499, 1902, 41, 41, 11
-18.788, -35.607, 0, -57.251, -166.87, 1900, 39, 39, 9
-18.788, -35.107, 0, -64.752, -89.496, 1900, 31, 31, 9
-18.788, -34.607, 0, -69.294, 86.605, 1900, 27, 27, 8
-18.288, -40.107, 0, -57.843, -128.52, 1905, 99, 98, 11
-18.288, -39.607, 0, -53.583, 93.106, 1902, 88, 88, 12
-18.288, -39.107, 0, -72.912, 94.838, 1903, 59, 58, 8
-18.288, -38.607, 0, -63.068, 117.34, 1901, 41, 40, 8
-18.288, -38.107, 0, -69.867, -6.5803, 1901, 39, 38, 7
-18.288, -37.607, 0, -62.367, -77.667, 1899, 41, 41, 7
-18.288, -37.107, 0, -58.481, -52.07, 1901, 46, 46, 9
-18.288, -36.607, 0, -59.295, -146.94, 1901, 48, 48, 9
-18.288, -36.107, 0, -53.211, 80.643, 1902, 41, 41, 8
-18.288, -35.607, 0, -55.347, -81.867, 1902, 37, 37, 7
-18.288, -35.107, 0, -53.915, 150.78, 1903, 39, 38, 8
-18.288, -34.607, 0, -55.163, -22.428, 1901, 41, 41, 8
-17.788, -40.107, 0, -53.821, 169.69, 1896, 92, 92, 8
-17.788, -39.607, 0, -71.351, 172.64, 1902, 100, 99, 11
-17.788, -39.107, 0, -59.675, 128.48, 1899, 89, 88, 11
-17.788, -38.607, 0, -63.679, 94.654, 1899, 89, 89, 11
-17.788, -38.107, 0, -65.108, 100.23, 1897, 41, 41, 8
-17.788, -37.607, 0, -92.62, -174.4, 1899, 41, 41, 9
-17.788, -37.107, 0, -56.765, -48.035, 1897, 36, 36, 7
-17.788, -36.607, 0, -60.893, -70.516, 1897, 39, 39, 7
-17.788, -36.107, 0, -64.898, 44.609, 1899, 31, 30, 7
-17.788, -35.607, 0, -61.767, 127.13, 1900, 24, 23, 6
-17.788, -35.107, 0, -68.031, -8.4134, 1900, 24, 24, 7
-17.788, -34.607, 0, -66.918, -72.235, 1898, 18, 18, 4
-17.288, -40.107, 0, -51.941, 24.493, 1902, 116, 115, 15
-17.288, -39.607, 0, -47.848, -121.54, 1902, 114, 112, 13
-17.288, -39.107, 0, -50.882, 90.275, 1904, 100, 99, 14
-17.288, -38.607, 0, -57.574, -97.916, 1904, 93, 91, 14
-17.288, -38.107, 0, -55.261, 179.96, 1906, 96, 95, 17
-17.288, -37.607, 0, -53.327, 47.534, 1904, 48, 47, 14
-17.288, -37.107, 0, -51.136, -107.35, 1904, 47, 46, 14
-17.288, -36.607, 0, -52.232, 63.978, 1902, 44, 43, 11
-17.288, -36.107, 0, -48.719, -63.4, 1902, 40, 39, 10
-17.288, -35.607, 0, -52.4, 137.83, 1902, 44, 43, 11
-17.288, -35.107, 0, -51.218, 59.911, 1902, 27, 27, 10
-17.288, -34.607, 0, -52.811, -97.947, 1899, 24, 24, 7
-16.788, -40.107, 0, -78.298, -61.087, 1902, 133, 133, 18
-16.788, -39.607, 0, -60.007, -1.3854, 1901, 137, 137, 16
-16.788, -39.107, 0, -52.142, -130.06, 1901, 133, 132, 13
-16.788, -38.607, 0, -60.595, 80.268, 1904, 120, 120, 15
-16.788, -38.107, 0, -59.169, -175.63, 1908, 124, 123, 15
-16.788, -37.607, 0, -66.577, 138.32, 1904, 130, 130, 19
-16.788, -37.107, 0, -65.104, -4.5978, 1901, 65, 65, 14
-16.788, -36.607, 0, -66.597, -81.883, 1901, 64, 64, 12
-16.788, -36.107, 0, -50.298, -25.393, 1902, 45, 45, 12
-16.788, -35.607, 0, -72.65, -134.15, 1904, 42, 42, 12
-16.788, -35.107, 0, -58.759, 67.434, 1904, 44, 44, 12
-16.788, -34.607, 0, -59.373, -121.95, 1904, 28, 28, 11
-16.288, -40.107, 0, -58.989, 121.36, 1899, 146, 146, 15
-16.288, -39.607, 0, -53.881, -29.165, 1898, 135, 135, 15
-16.288, -39.107, 0, -59.317, 107.87, 1897, 143, 143, 16
-16.288, -38.607, 0, -62.719, -66.296, 1897, 143, 143, 16
-16.288, -38.107, 0, -65.668, 102.45, 1899, 124, 124, 13
-16.288, -37.607, 0, -62.445, 146.93, 1904, 193, 193, 16
-16.288, -37.107, 0, -56.829, 137.2, 1896, 100, 100, 15
-16.288, -36.607, 0, -58.185, 95.829, 1896, 74, 74, 13
-16.288, -36.107, 0, -58.698, -19.466, 1897, 68, 68, 10
-16.288, -35.607, 0, -60.696, -56.89, 1897, 68, 68, 10
-16.288, -35.107, 0, -55.615, 24.794, 1897, 64, 64, 9
-16.288, -34.607, 0, -53.451, -78.006, 1897, 163, 163, 9
-15.788, -40.107, 0, -57.78, 98.198, 1901, 217, 217, 19
-15.788, -39.607, 0, -65.177, -11.965, 1897, 160, 160, 18
-15.788, -39.107, 0, -56.19, -38.05, 1898, 143, 143, 17
-15.788, -38.607, 0, -58.444, -6.1091, 1897, 158, 158, 19
-15.788, -38.107, 0, -55.779, -76.766, 1896, 160, 160, 20
-15.788, -37.607, 0, -55.95, 160.99, 1897, 150, 150, 16
-15.788, -37.107, 0, -56.151, 159.96, 1902, 197, 197, 16
-15.788, -36.607, 0, -63.588, 41.401, 1896, 110, 110, 17
-15.788, -36.107, 0, -56.7, -146.97, 1896, 111, 111, 18
-15.788, -35.607, 0, -59.875, 95.756, 1896, 80, 80, 13
-15.788, -35.107, 0, -52.312, -0.66455, 1898, 76, 76, 12
-15.788, -34.607, 0, -58.617, -53.014, 1897, 76, 76, 12
-19.288, -34.28, 0, -77.913, 145.95, 1900, 24, 24, 5
-19.288, -33.78, 0, -72.468, -70.971, 1898, 22, 22, 4
-19.288, -33.28, 0, -75.635, 106.3, 1898, 22, 22, 4
-19.288, -32.78, 0, -80.993, 80.785, 1898, 26, 26, 5
-19.288, -32.28, 0, -75.356, -142.55, 1901, 26, 26, 5
-19.288, -31.78, 0, -72.693, 23.025, 1901, 20, 20, 3
-19.288, -31.28, 0, -73.203, 159.79, 1901, 11, 11, 3
-19.288, -30.78, 0, -57.645, -15.34, 1902, 19, 19, 7
-19.288, -30.28, 0, -53.473, 104.65, 1902, 12, 12, 6
-19.288, -29.78, 0, -54.997, -21.613, 1902, 9, 9, 5
-19.288, -29.28, 0, -55.325, -163.4, 1902, 12, 12, 5
-19.288, -28.78, 0, -55.122, 42.444, 1901, 12, 12, 5
-18.788, -34.28, 0, -72.647, 169.48, 1900, 27, 27, 8
-18.788, -33.78, 0, -78.315, 153.51, 1902, 27, 27, 10
-18.788, -33.28, 0, -69.799, -176.72, 1903, 26, 25, 8
-18.788, -32.78, 0, -64.685, 29.266, 1901, 24, 23, 7
-18.788, -32.28, 0, -71.759, 128.6, 1899, 26, 26, 7
-18.788, -31.78, 0, -62.991, 11.221, 1900, 25, 25, 6
-18.788, -31.28, 0, -63.857, 40, 1900, 21, 21, 5
-18.788, -30.78, 0, -80.532, 151.45, 1900, 11, 11, 4
-18.788, -30.28, 0, -64.216, 146.01, 1901, 14, 14, 6
-18.788, -29.78, 0, -69.249, 128.61, 1900, 10, 10, 4
-18.788, -29.28, 0, -70.575, 30.379, 1900, 9, 9, 3
-18.788, -28.78, 0, -70.981, -139.76, 1900, 16, 16, 5
-18.288, -34.28, 0, -55.281, 119.19, 1901, 37, 37, 7
-18.288, -33.78, 0, -58.021, -37.703, 1901, 37, 37, 7
-18.288, -33.28, 0, -56.722, -177.04, 1901, 33, 33, 6
-18.288, -32.78, 0, -54.779, 8.0383, 1903, 37, 37, 8
-18.288, -32.28, 0, -55.279, -98.596, 1901, 35, 35, 7
-18.288, -31.78, 0, -56.009, 99.141, 1901, 37, 37, 7
-18.288, -31.28, 0, -57.003, -65.761, 1903, 35, 35, 6
-18.288, -30.78, 0, -56.411, 149.44, 1903, 31, 31, 5
-18.288, -30.28, 0, -56.248, -33.482, 1903, 25, 25, 6
-18.288, -29.78, 0, -52.58, -146.05, 1904, 27, 27, 8
-18.288, -29.28, 0, -55.751, 56.032, 1904, 23, 23, 6
-18.288, -28.78, 0, -54.901, -95.083, 1904, 27, 27, 7
-17.788, -34.28, 0, -75.353, 33.405, 1898, 20, 20, 4
-17.788, -33.78, 0, -67.435, -108.67, 1898, 25, 25, 5
-17.788, -33.28, 0, -61.8, -154.43, 1898, 21, 21, 4
-17.788, -32.78, 0, -80.885, 24.481, 1898, 19, 19, 3
-17.788, -32.28, 0, -63.796, 2.9362, 1902, 23, 23, 6
-17.788, -31.78, 0, -64.055, -167.16, 1900, 21, 21, 5
-17.788, -31.28, 0, -69.877, 42.375, 1900, 25, 24, 5
-17.788, -30.78, 0, -61.451, -107.19, 1899, 23, 23, 5
-17.788, -30.28, 0, -87.689, 63.446, 1902, 21, 21, 4
-17.788, -29.78, 0, -66.713, 46.188, 1902, 13, 13, 4
-17.788, -29.28, 0, -55.504, 130.17, 1901, 23, 23, 5
-17.788, -28.78, 0, -56.849, -5.7739, 1901, 20, 20, 3
-17.288, -34.28, 0, -59.006, -23.955, 1902, 25, 24, 8
-17.288, -33.78, 0, -61.098, -126.4, 1902, 25, 25, 9
-17.288, -33.28, 0, -55.566, 83.931, 1902, 21, 20, 7
-17.288, -32.78, 0, -54.003, -95.46, 1902, 19, 18, 7
-17.288, -32.28, 0, -57.085, 98.5, 1902, 17, 17, 7
-17.288, -31.78, 0, -67.143, -42.585, 1904, 21, 21, 10
-17.288, -31.28, 0, -62.449, -86.741, 1906, 23, 23, 11
-17.288, -30.78, 0, -56.861, 98.694, 1904, 25, 24, 10
-17.288, -30.28, 0, -54.12, -66.833, 1905, 24, 24, 11
-17.288, -29.78, 0, -53.244, 129.85, 1910, 34, 33, 14
-17.288, -29.28, 0, -60.467, -90.444, 1913, 28, 26, 16
-17.288, -28.78, 0, -64.586, 116.67, 1913, 25, 22, 13
-16.788, -34.28, 0, -59.514, 26.024, 1904, 26, 26, 9
-16.788, -33.78, 0, -59.626, -90.349, 1904, 31, 31, 11
-16.788, -33.28, 0, -54.529, 111.73, 1905, 25, 25, 11
-16.788, -32.78, 0, -62.025, -28.845, 1907, 26, 25, 11
-16.788, -32.28, 0, -50.721, -171.53, 1908, 24, 24, 13
-16.788, -31.78, 0, -50.617, 34.693, 1909, 25, 23, 12
-16.788, -31.28, 0, -50.609, -114.67, 1909, 25, 24, 13
-16.788, -30.78, 0, -48.047, 74.443, 1911, 29, 27, 14
-16.788, -30.28, 0, -48.642, -69.627, 1908, 28, 28, 14
-16.788, -29.78, 0, -49.549, 137.26, 1909, 29, 27, 12
-16.788, -29.28, 0, -47.803, -23.52, 1912, 28, 27, 14
-16.788, -28.78, 0, -48.438, -160.7, 1911, 16, 15, 12
-20.49, -28.716, 0, -61.623, -118.35, 1898, 6, 6, 3
-20.49, -28.216, 0, -61.522, 89.2, 1898, 6, 6, 3
-20.49, -27.716, 0, -59.936, -28.331, 1897, 9, 9, 5
-20.49, -27.216, 0, -59.749, 138.44, 1897, 6, 6, 3
-20.49, -26.716, 0, -66.134, -28.421, 1897, 4, 4, 2
-20.49, -26.216, 0, -66.043, 179.23, 1897, 4, 4, 2
-20.49, -25.716, 0, -69.206, 53.305, 1897, 10, 10, 4
-20.49, -25.216, 0, -61.68, -90.944, 1897, 8, 8, 3
-20.49, -24.716, 0, -65.769, 81.656, 1897, 4, 4, 2
-19.99, -28.716, 0, -54.01, 16.79, 1897, 10, 10, 5
-19.99, -28.216, 0, -59.269, -147.64, 1899, 8, 8, 5
-19.99, -27.716, 0, -61.839, 61.642, 1898, 6, 6, 3
-19.99, -27.216, 0, -56.096, -75.531, 1898, 7, 7, 4
-19.99, -26.716, 0, -61.633, 118.02, 1898, 6, 6, 3
-19.99, -26.216, 0, -61.873, -40.22, 1898, 8, 8, 4
-19.99, -25.716, 0, -62, 152.37, 1899, 14, 14, 6
-19.99, -25.216, 0, -63.765, 57.512, 1899, 10, 10, 4
-19.99, -24.716, 0, -61.213, -130.22, 1898, 6, 6, 3
-19.49, -28.716, 0, -56.088, 158.73, 1898, 7, 7, 3
-19.49, -28.216, 0, -55.966, 6.8712, 1898, 7, 7, 3
-19.49, -27.716, 0, -55.843, -145.07, 1897, 7, 7, 3
-19.49, -27.216, 0, -51.272, 72.502, 1897, 10, 10, 5
-19.49, -26.716, 0, -53.537, -90.412, 1897, 9, 9, 4
-19.49, -26.216, 0, -53.423, 117.58, 1897, 9, 9, 4
-19.49, -25.716, 0, -52.394, -41.452, 1897, 15, 15, 6
-19.49, -25.216, 0, -55.429, 170.71, 1897, 13, 13, 5
-19.49, -24.716, 0, -53.074, 20.986, 1897, 9, 9, 4
-18.99, -28.716, 0, -72.845, -8.8786, 1903, 18, 18, 7
-18.99, -28.216, 0, -74.252, -114.57, 1902, 8, 8, 6
-18.99, -27.716, 0, -69.701, 45.403, 1904, 10, 10, 8
-18.99, -27.216, 0, -62.232, -33.946, 1907, 12, 12, 10
-18.99, -26.716, 0, -57.103, 21.275, 1906, 16, 16, 12
-18.99, -26.216, 0, -57.173, -118.32, 1904, 13, 13, 9
-18.99, -25.716, 0, -54.515, 97.393, 1904, 17, 17, 10
-18.99, -25.216, 0, -57.024, -78.249, 1902, 17, 17, 9
-18.99, -24.716, 0, -55.735, 153.64, 1903, 11, 11, 7
-18.49, -28.716, 0, -77.829, -108.86, 1902, 13, 13, 4
-18.49, -28.216, 0, -76.22, -6.2029, 1900, 9, 9, 3
-18.49, -27.716, 0, -74.637, -173.05, 1900, 9, 9, 3
-18.49, -27.216, 0, -73.088, 23.845, 1900, 9, 9, 3
-18.49, -26.716, 0, -71.705, -136.8, 1900, 9, 9, 3
-18.49, -26.216, 0, -61.314, 136.48, 1900, 10, 10, 4
-18.49, -25.716, 0, -61.767, -75.479, 1900, 13, 13, 4
-18.49, -25.216, 0, -63.658, 35.306, 1900, 8, 8, 4
-18.49, -24.716, 0, -76.009, -85.615, 1900, 2, 2, 2
-17.99, -28.716, 0, -57.28, 118.53, 1901, 23, 23, 3
-17.99, -28.216, 0, -58.714, -26.374, 1899, 23, 23, 3
-17.99, -27.716, 0, -57.772, -169.82, 1899, 19, 19, 2
-17.99, -27.216, 0, -58.083, 39.042, 1901, 21, 21, 3
-17.99, -26.716, 0, -58.166, -108.18, 1901, 21, 21, 3
-17.99, -26.216, 0, -53.792, 108.47, 1901, 22, 22, 4
-17.99, -25.716, 0, -61.901, -47.247, 1903, 27, 27, 7
-17.99, -25.216, 0, -56.513, -176.87, 1903, 29, 28, 7
-17.99, -24.716, 0, -57.237, 22, 1902, 22, 21, 4
-17.49, -28.716, 0, -54.625, -156.87, 1909, 18, 18, 11
-17.49, -28.216, 0, -57.404, 17.699, 1908, 21, 20, 11
-17.49, -27.716, 0, -66.3, 156.57, 1904, 13, 13, 7
-17.49, -27.216, 0, -71.314, -106.09, 1903, 12, 12, 6
-17.49, -26.716, 0, -64.911, 19.605, 1903, 12, 12, 6
-17.49, -26.216, 0, -61.706, -179.59, 1903, 12, 12, 6
-17.49, -25.716, 0, -53.318, -20.388, 1903, 17, 17, 8
-17.49, -25.216, 0, -58.827, 151.28, 1903, 18, 18, 8
-17.49, -24.716, 0, -60.044, 89.464, 1902, 24, 24, 7
-16.99, -28.716, 0, -51.622, 45.602, 1914, 16, 14, 12
-16.99, -28.216, 0, -51.173, -104.08, 1914, 20, 19, 14
-16.99, -27.716, 0, -50.357, 106.61, 1912, 18, 16, 12
-16.99, -27.216, 0, -49.351, -51.768, 1913, 22, 21, 14
-16.99, -26.716, 0, -49.278, 157.07, 1912, 21, 21, 14
-16.99, -26.216, 0, -51.527, 8.8767, 1909, 18, 18, 11
-16.99, -25.716, 0, -51.902, -125.33, 1909, 25, 25, 14
-16.99, -25.216, 0, -49.78, 84.36, 1909, 26, 26, 16
-16.99, -24.716, 0, -49.678, -65.29, 1909, 21, 21, 14
-16.5, -27.677, 0, -58.931, 143.05, 1903, 39, 39, 11
-16.5, -27.177, 0, -59.369, -9.0426, 1903, 33, 33, 9
-16.5, -26.677, 0, -59.48, -165.57, 1903, 33, 33, 9
-16, -27.677, 0, -53.324, -127.54, 1896, 45, 45, 8
-16, -27.177, 0, -54.633, 103.29, 1896, 52, 52, 9
-16, -26.677, 0, -53.102, -41.67, 1896, 46, 46, 7
-15.5, -27.677, 0, -60.472, 149.33, 1898, 52, 52, 9
-15.5, -27.177, 0, -62.492, 7.9998, 1896, 52, 52, 9
-15.5, -26.677, 0, -59.174, -157.49, 1896, 48, 48, 8
-19.306, -24.477, 0, -53.077, -30.822, 1898, 10, 10, 5
-19.306, -23.977, 0, -53.081, 170.6, 1896, 9, 9, 4
-19.306, -23.477, 0, -52.962, 18.432, 1896, 9, 9, 4
-19.306, -22.977, 0, -54.238, -127.41, 1896, 12, 12, 5
-19.306, -22.477, 0, -53.105, 57.341, 1896, 16, 16, 7
-19.306, -21.977, 0, -52.6, -78.67, 1896, 8, 8, 4
-19.306, -21.477, 0, -63.002, 89.249, 1896, 9, 9, 4
-19.306, -20.977, 0, -62.086, -50.792, 1896, 10, 10, 4
-19.306, -20.477, 0, -54.362, 167.24, 1897, 14, 14, 5
-19.306, -19.977, 0, -61.244, 0.43866, 1898, 10, 10, 4
-19.306, -19.477, 0, -60.676, -145.45, 1899, 6, 6, 3
-19.306, -18.977, 0, -60.56, 62.599, 1898, 6, 6, 3
-19.306, -18.477, 0, -61.841, -71.714, 1899, 10, 10, 5
-19.306, -17.977, 0, -60.597, 112.54, 1901, 8, 8, 4
-19.306, -17.477, 0, -58.716, -0.79925, 1900, 11, 11, 5
-19.306, -16.977, 0, -51.386, -152.5, 1902, 15, 15, 7
-19.306, -16.477, 0, -54.759, 15.023, 1902, 12, 12, 6
-18.806, -24.477, 0, -55.484, 92.064, 1900, 10, 10, 6
-18.806, -23.977, 0, -55.404, -59.127, 1899, 10, 10, 6
-18.806, -23.477, 0, -55.326, 149.58, 1899, 10, 10, 6
-18.806, -22.977, 0, -54.222, -12.924, 1899, 13, 13, 7
-18.806, -22.477, 0, -53.597, -127.7, 1900, 17, 17, 9
-18.806, -21.977, 0, -54.154, 54.805, 1900, 12, 12, 7
-18.806, -21.477, 0, -54.142, -101.34, 1899, 13, 13, 7
-18.806, -20.977, 0, -56.148, 113.64, 1899, 13, 13, 7
-18.806, -20.477, 0, -51.579, -42.908, 1900, 19, 19, 9
-18.806, -19.977, 0, -57.322, 144.82, 1899, 19, 19, 9
-18.806, -19.477, 0, -52.665, 11.995, 1898, 12, 12, 7
-18.806, -18.977, 0, -52.582, -140.2, 1897, 12, 12, 7
-18.806, -18.477, 0, -53.616, 71.128, 1897, 14, 14, 8
-18.806, -17.977, 0, -52.412, -84.984, 1897, 12, 12, 7
-18.806, -17.477, 0, -54.077, 137.83, 1897, 15, 15, 8
-18.806, -16.977, 0, -52.017, -12.106, 1895, 13, 13, 6
-18.806, -16.477, 0, -59.996, 124.61, 1897, 14, 14, 7
-18.306, -24.477, 0, -70.864, -97.047, 1900, 9, 9, 3
-18.306, -23.977, 0, -75.898, 41.295, 1899, 2, 2, 2
-18.306, -23.477, 0, -75.834, -105.46, 1899, 2, 2, 2
-18.306, -22.977, 0, -75.77, 107.78, 1899, 2, 2, 2
-18.306, -22.477, 0, -60.213, -132.97, 1899, 7, 7, 4
-18.306, -21.977, 0, -72.142, -153.23, 1901, 6, 6, 5
-18.306, -21.477, 0, -82.538, -16.902, 1902, 8, 8, 5
-18.306, -20.977, 0, -69.829, -167.44, 1901, 10, 10, 5
-18.306, -20.477, 0, -59.696, 82.912, 1901, 11, 11, 5
-18.306, -19.977, 0, -59.792, 169.82, 1901, 15, 15, 6
-18.306, -19.477, 0, -54.68, 146.42, 1901, 13, 13, 6
-18.306, -18.977, 0, -55.885, -16.018, 1899, 10, 10, 6
-18.306, -18.477, 0, -54.294, -172.61, 1901, 12, 12, 7
-18.306, -17.977, 0, -52.637, 14.135, 1902, 15, 15, 8
-18.306, -17.477, 0, -55.023, -131.74, 1902, 15, 15, 8
-18.306, -16.977, 0, -55.321, 100.15, 1902, 15, 15, 8
-18.306, -16.477, 0, -51.85, -73.289, 1904, 17, 17, 9
-17.806, -24.477, 0, -58.58, -32.424, 1900, 21, 21, 4
-17.806, -23.977, 0, -57.951, 172.42, 1900, 22, 22, 5
-17.806, -23.477, 0, -57.656, 25.049, 1900, 22, 22, 5
-17.806, -22.977, 0, -57.3, -122.79, 1901, 23, 23, 5
-17.806, -22.477, 0, -54.022, 118.55, 1901, 28, 28, 7
-17.806, -21.977, 0, -62.987, 50.328, 1901, 13, 13, 5
-17.806, -21.477, 0, -64.359, -134.59, 1901, 13, 13, 5
-17.806, -20.977, 0, -66.663, 85.643, 1902, 8, 8, 5
-17.806, -20.477, 0, -55.223, -90.34, 1903, 6, 6, 5
-17.806, -19.977, 0, -60.895, 112.55, 1902, 14, 14, 7
-17.806, -19.477, 0, -55.561, -34.307, 1900, 8, 8, 5
-17.806, -18.977, 0, -55.229, 168.59, 1899, 10, 10, 6
-17.806, -18.477, 0, -54.394, 21.451, 1900, 7, 7, 6
-17.806, -17.977, 0, -53.401, -150.31, 1900, 8, 8, 6
-17.806, -17.477, 0, -61.671, 24.627, 1902, 10, 10, 8
-17.806, -16.977, 0, -70.571, -14.73, 1903, 11, 11, 9
-17.806, -16.477, 0, -69.272, 106.85, 1904, 13, 13, 10
-17.306, -24.477, 0, -60.696, -124.24, 1906, 15, 15, 8
-17.306, -23.977, 0, -54.992, 104.51, 1906, 16, 16, 9
-17.306, -23.477, 0, -51.549, -56.97, 1906, 16, 16, 9
-17.306, -22.977, 0, -50.57, 137.64, 1904, 14, 14, 8
-17.306, -22.477, 0, -53.377, -3.7425, 1904, 19, 19, 10
-17.306, -21.977, 0, -67.675, 177.49, 1904, 26, 26, 9
-17.306, -21.477, 0, -63.158, 82.286, 1905, 29, 29, 11
-17.306, -20.977, 0, -56.343, -63.639, 1904, 27, 27, 10
-17.306, -20.477, 0, -53.565, 118.46, 1904, 30, 30, 11
-17.306, -19.977, 0, -55.479, -16.566, 1904, 31, 31, 11
-17.306, -19.477, 0, -51.984, 158.07, 1903, 34, 34, 11
-17.306, -18.977, 0, -61.087, -41.301, 1905, 34, 34, 13
-17.306, -18.477, 0, -62.547, -136.8, 1905, 34, 34, 13
-17.306, -17.977, 0, -58.95, 65.836, 1905, 31, 31, 12
